@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=model_opticsfile.1_Qx0.31_Qy0.32_beam1/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/tracking/hole_in_one_dir/trackone.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/tracking/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.1_Qx0.31_Qy0.32_beam1/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/tracking"
@ Date %s "29. April 2021, 14:33:05"
@ Q1 %le 0.30000305175799996
@ MUX %le 0.0
@ Q2 %le 0.332000732422
@ MUY %le 0.0
@ FILES %s "/home/eirik/CERN/global_coupling_correction3/tracking/hole_in_one_dir/trackone.sdds.liny"
*                 NAME                NAME2                    S                   S1                COUNT               PHASEY               STDPHY               PHYMDL               MUYMDL
$                   %s                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.19R4.B1"        "BPM.20R4.B1"          7718.928302          7772.376818                    1      0.1053856585829                    0           0.10540619          16.69279263
         "BPM.20R4.B1"        "BPM.21R4.B1"          7772.376818          7825.825334                    1       0.133924540506                    0           0.13387223          16.79819882
         "BPM.21R4.B1"        "BPM.22R4.B1"          7825.825334           7879.27385                    1       0.122806524764                    0           0.12278485          16.93207105
         "BPM.22R4.B1"        "BPM.23R4.B1"           7879.27385          7932.722366                    1        0.13784048491                    0           0.13790256           17.0548559
         "BPM.23R4.B1"        "BPM.24R4.B1"          7932.722366          7986.170882                    1       0.105391102362                    0            0.1054069          17.19275846
         "BPM.24R4.B1"        "BPM.25R4.B1"          7986.170882          8039.619398                    1       0.133925710554                    0           0.13386781          17.29816536
         "BPM.25R4.B1"        "BPM.26R4.B1"          8039.619398          8093.067914                    1       0.122807191821                    0           0.12278395          17.43203317
         "BPM.26R4.B1"        "BPM.27R4.B1"          8093.067914           8146.51643                    1      0.1378507517703                    0           0.13790719          17.55481712
         "BPM.27R4.B1"        "BPM.28R4.B1"           8146.51643          8199.964946                    1      0.1053867786137                    0           0.10540759          17.69272431
         "BPM.28R4.B1"        "BPM.29R4.B1"          8199.964946          8253.413461                    1       0.133915213385                    0           0.13386338           17.7981319
         "BPM.29R4.B1"        "BPM.30R4.B1"          8253.413461          8306.861977                    1       0.122804758258                    0           0.12278305          17.93199528
         "BPM.30R4.B1"        "BPM.31R4.B1"          8306.861977          8360.310493                    1       0.137849034726                    0            0.1379118          18.05477833
         "BPM.31R4.B1"        "BPM.32R4.B1"          8360.310493          8413.759009                    1       0.105391590782                    0            0.1054083          18.19269013
         "BPM.32R4.B1"        "BPM.33R4.B1"          8413.759009          8467.207525                    1       0.133917399379                    0           0.13385897          18.29809843
         "BPM.33R4.B1"        "BPM.34R4.B1"          8467.207525          8520.656041                    1       0.122806450116                    0           0.12278215           18.4319574
         "BPM.34R4.B1"        "BPM.33L5.B1"          8520.656041          8574.104557                    1      0.1378602864712                    0           0.13791643          18.55473955
         "BPM.33L5.B1"        "BPM.32L5.B1"          8574.104557          8627.553073                    1      0.1053883982458                    0             0.105409          18.69265598
         "BPM.32L5.B1"        "BPM.31L5.B1"          8627.553073          8681.001589                    1       0.133905288348                    0           0.13385453          18.79806498
         "BPM.31L5.B1"        "BPM.30L5.B1"          8681.001589          8734.450105                    1       0.122801557188                    0           0.12278124          18.93191951
         "BPM.30L5.B1"        "BPM.29L5.B1"          8734.450105           8787.89862                    1       0.137860286365                    0           0.13792105          19.05470075
         "BPM.29L5.B1"        "BPM.28L5.B1"           8787.89862          8841.347136                    1        0.10539509892                    0           0.10540972           19.1926218
         "BPM.28L5.B1"        "BPM.27L5.B1"          8841.347136          8894.795652                    1       0.133907966001                    0           0.13385012          19.29803152
         "BPM.27L5.B1"        "BPM.26L5.B1"          8894.795652          8948.244168                    1       0.122803657706                    0           0.12278033          19.43188164
         "BPM.26L5.B1"        "BPM.25L5.B1"          8948.244168          9001.692684                    1      0.1378693250605                    0           0.13792568          19.55466197
         "BPM.25L5.B1"        "BPM.24L5.B1"          9001.692684            9055.1412                    1      0.1053895327485                    0           0.10541041          19.69258765
         "BPM.24L5.B1"        "BPM.23L5.B1"            9055.1412          9108.589716                    1       0.133897433654                    0           0.13384569          19.79799806
         "BPM.23L5.B1"        "BPM.22L5.B1"          9108.589716          9162.038232                    1       0.122801211396                    0           0.12277942          19.93184375
         "BPM.22L5.B1"        "BPM.21L5.B1"          9162.038232          9215.486748                    1        0.13786836956                    0            0.1379303          20.05462317
         "BPM.21L5.B1"        "BPM.20L5.B1"          9215.486748          9268.935264                    1       0.105395534557                    0           0.10541113          20.19255347
         "BPM.20L5.B1"        "BPM.19L5.B1"          9268.935264          9322.383779                    1       0.133899412898                    0           0.13384128           20.2979646
         "BPM.19L5.B1"        "BPM.18L5.B1"          9322.383779          9375.832295                    1       0.122801820262                    0           0.12277851          20.43180588
         "BPM.18L5.B1"        "BPM.17L5.B1"          9375.832295          9429.280811                    1      0.1378785642299                    0           0.13793492          20.55458439
         "BPM.17L5.B1"        "BPM.16L5.B1"          9429.280811          9482.729327                    1      0.1053912097411                    0           0.10541183          20.69251931
         "BPM.16L5.B1"        "BPM.15L5.B1"          9482.729327          9536.177843                    1       0.133889004586                    0           0.13383685          20.79793114
         "BPM.15L5.B1"        "BPM.14L5.B1"          9536.177843          9589.626359                    1       0.122799382876                    0            0.1227776          20.93176799
         "BPM.14L5.B1"        "BPM.13L5.B1"          9589.626359          9643.074875                    1       0.137877527074                    0           0.13793954          21.05454559
         "BPM.13L5.B1"        "BPM.12L5.B1"          9643.074875          9696.523391                    1       0.114563237324                    0           0.11457724          21.19248513
         "BPM.12L5.B1"        "BPM.11L5.B1"          9696.523391          9749.971907                    1        0.14742957806                    0            0.1473638          21.30706237
         "BPM.11L5.B1"        "BPM.10L5.B1"          9749.971907          9802.752617                    1       0.118133362967                    0           0.11812504          21.45442617
         "BPM.10L5.B1"         "BPM.9L5.B1"          9802.752617          9841.817628                    1      0.1079386248379                    0           0.10798401          21.57255121
          "BPM.9L5.B1"         "BPM.8L5.B1"          9841.817628          9882.280639                    1      0.1327886059681                    0           0.13280899          21.68053522
          "BPM.8L5.B1"        "BPMR.7L5.B1"          9882.280639          9921.346649                    1       0.204094069368                    0           0.20402344          21.81334421
         "BPMR.7L5.B1"         "BPM.6L5.B1"          9921.346649          9958.240649                    1       0.048782413997                    0           0.04878646          22.01736765
          "BPM.6L5.B1"        "BPMR.5L5.B1"          9958.240649          9990.140649                    1       0.041203365738                    0           0.04121661          22.06615411
         "BPMR.5L5.B1"       "BPMYA.4L5.B1"          9990.140649          10017.54665                    1       0.029953076952                    0           0.02996624          22.10737072
        "BPMYA.4L5.B1"       "BPMWB.4L5.B1"          10017.54665          10038.68115                    1       0.039524414122                    0           0.03954314          22.13733696
        "BPMWB.4L5.B1"       "BPMSY.4L5.B1"          10038.68115          10131.46115                    1       0.125667794344                    0           0.12569278           22.1768801
        "BPMSY.4L5.B1"        "BPMS.2L5.B1"          10131.46115          10158.24665                    1       0.041072606445                    0           0.04106055          22.30257288
         "BPMS.2L5.B1"      "BPMWF.A1L5.B1"          10158.24665          10168.05165                    1       0.023943443799                    0           0.02393297          22.34363343
       "BPMWF.A1L5.B1"       "BPMSW.1L5.B1"          10168.05165          10168.21165                    1   0.0004683082070001                    0   0.0004680899999983           22.3675664
        "BPMSW.1L5.B1"       "BPMSW.1R5.B1"          10168.21165          10211.33965                    1      0.3593111342411                    0           0.35933262          22.36803449
        "BPMSW.1R5.B1"      "BPMWF.A1R5.B1"          10211.33965          10211.49965                    1   0.0004397776314999                    0   0.0004398899999991          22.72736711
       "BPMWF.A1R5.B1"        "BPMS.2R5.B1"          10211.49965          10221.30465                    1      0.0173962248451                    0           0.01739965            22.727807
         "BPMS.2R5.B1"       "BPMSY.4R5.B1"          10221.30465          10248.09015                    1      0.0255442516683                    0           0.02554514          22.74520665
        "BPMSY.4R5.B1"       "BPMWB.4R5.B1"          10248.09015          10340.87015                    1        0.11541207359                    0           0.11537434          22.77075179
        "BPMWB.4R5.B1"       "BPMYA.4R5.B1"          10340.87015          10362.00265                    1       0.018173895393                    0           0.01816542          22.88612613
        "BPMYA.4R5.B1"         "BPM.5R5.B1"          10362.00265          10383.12065                    1       0.025512289093                    0           0.02550131          22.90429155
          "BPM.5R5.B1"      "BPMWT.C6R5.B1"          10383.12065          10392.92765                    1       0.017475126468                    0           0.01746884          22.92979286
       "BPMWT.C6R5.B1"      "BPMWT.D6R5.B1"          10392.92765          10403.00065                    1       0.015685626424                    0           0.01568098           22.9472617
       "BPMWT.D6R5.B1"      "BPMWT.A6R5.B1"          10403.00065          10404.17865                    1       0.001662268488                    0    0.001661849999998          22.96294268
       "BPMWT.A6R5.B1"      "BPMWT.B6R5.B1"          10404.17865          10410.00065                    1       0.007733963778                    0    0.007732170000001          22.96460453
       "BPMWT.B6R5.B1"        "BPMR.6R5.B1"          10410.00065          10415.02065                    1       0.006070635105                    0    0.006069450000002           22.9723367
         "BPMR.6R5.B1"       "BPM_A.7R5.B1"          10415.02065          10449.03465                    1       0.063736512157                    0           0.06373679          22.97840615
        "BPM_A.7R5.B1"         "BPM.8R5.B1"          10449.03465          10490.47364                    1       0.103719191368                    0           0.10375916          23.04214294
          "BPM.8R5.B1"         "BPM.9R5.B1"          10490.47364          10529.54063                    1       0.137291473417                    0           0.13732215           23.1459021
          "BPM.9R5.B1"        "BPM.10R5.B1"          10529.54063          10570.00562                    1       0.168050019079                    0           0.16798654          23.28322425
         "BPM.10R5.B1"        "BPM.11R5.B1"          10570.00562          10622.78831                    1      0.1109548179492                    0           0.11095309          23.45121079
         "BPM.11R5.B1"        "BPM.12R5.B1"          10622.78831          10677.51479                    1      0.1314695149449                    0           0.13152642          23.56216388
         "BPM.12R5.B1"        "BPM.13R5.B1"          10677.51479          10730.96627                    1      0.1053354343479                    0           0.10534484           23.6936903
         "BPM.13R5.B1"        "BPM.14R5.B1"          10730.96627          10784.41776                    1       0.134049302264                    0           0.13399375          23.79903514
         "BPM.14R5.B1"        "BPM.15R5.B1"          10784.41776          10837.86924                    1       0.122823887499                    0           0.12281523          23.93302889
         "BPM.15R5.B1"        "BPM.16R5.B1"          10837.86924          10891.32073                    1        0.13773019381                    0           0.13779442          24.05584412
         "BPM.16R5.B1"        "BPM.17R5.B1"          10891.32073          10944.77221                    1       0.105392501288                    0           0.10539654          24.19363854
         "BPM.17R5.B1"        "BPM.18R5.B1"          10944.77221           10998.2237                    1         0.1340558933                    0           0.13399382          24.29903508
         "BPM.18R5.B1"        "BPM.19R5.B1"           10998.2237          11051.67518                    1      0.1228258638956                    0           0.12281523           24.4330289
         "BPM.19R5.B1"        "BPM.20R5.B1"          11051.67518          11105.12666                    1      0.1377360227079                    0           0.13779442          24.55584413
         "BPM.20R5.B1"        "BPM.21R5.B1"          11105.12666          11158.57815                    1      0.1053870280975                    0           0.10539654          24.69363855
         "BPM.21R5.B1"        "BPM.22R5.B1"          11158.57815          11212.02963                    1       0.134049458956                    0            0.1339938          24.79903509
         "BPM.22R5.B1"        "BPM.23R5.B1"          11212.02963          11265.48112                    1        0.12282355751                    0           0.12281523          24.93302889
         "BPM.23R5.B1"        "BPM.24R5.B1"          11265.48112           11318.9326                    1       0.137729796956                    0           0.13779442          25.05584412
         "BPM.24R5.B1"        "BPM.25R5.B1"           11318.9326          11372.38408                    1       0.105392561587                    0           0.10539654          25.19363854
         "BPM.25R5.B1"        "BPM.26R5.B1"          11372.38408          11425.83557                    1        0.13405591627                    0           0.13399382          25.29903508
         "BPM.26R5.B1"        "BPM.27R5.B1"          11425.83557          11479.28705                    1      0.1228255196237                    0           0.12281523           25.4330289
         "BPM.27R5.B1"        "BPM.28R5.B1"          11479.28705          11532.73854                    1      0.1377357045622                    0           0.13779442          25.55584413
         "BPM.28R5.B1"        "BPM.29R5.B1"          11532.73854          11586.19002                    1      0.1053870992751                    0           0.10539654          25.69363855
         "BPM.29R5.B1"        "BPM.30R5.B1"          11586.19002           11639.6415                    1       0.134048440757                    0            0.1339938          25.79903509
         "BPM.30R5.B1"        "BPM.31R5.B1"           11639.6415          11693.09299                    1        0.12282227809                    0           0.12281523          25.93302889
         "BPM.31R5.B1"        "BPM.32R5.B1"          11693.09299          11746.54447                    1       0.137730959821                    0           0.13779442          26.05584412
         "BPM.32R5.B1"        "BPM.33R5.B1"          11746.54447          11799.99596                    1       0.105393674814                    0           0.10539654          26.19363854
         "BPM.33R5.B1"        "BPM.34R5.B1"          11799.99596          11853.44744                    1       0.134056111566                    0           0.13399382          26.29903508
         "BPM.34R5.B1"        "BPM.33L6.B1"          11853.44744          11906.89893                    1      0.1228257956622                    0           0.12281523           26.4330289
         "BPM.33L6.B1"        "BPM.32L6.B1"          11906.89893          11960.35041                    1       0.137736587227                    0           0.13779442          26.55584413
         "BPM.32L6.B1"        "BPM.31L6.B1"          11960.35041          12013.80189                    1      0.1053880590888                    0           0.10539654          26.69363855
         "BPM.31L6.B1"        "BPM.30L6.B1"          12013.80189          12067.25338                    1       0.134048710859                    0            0.1339938          26.79903509
         "BPM.30L6.B1"        "BPM.29L6.B1"          12067.25338          12120.70486                    1       0.122822445921                    0           0.12281523          26.93302889
         "BPM.29L6.B1"        "BPM.28L6.B1"          12120.70486          12174.15635                    1       0.137729822656                    0           0.13779442          27.05584412
         "BPM.28L6.B1"        "BPM.27L6.B1"          12174.15635          12227.60783                    1       0.105392573441                    0           0.10539654          27.19363854
         "BPM.27L6.B1"        "BPM.26L6.B1"          12227.60783          12281.05931                    1       0.134055873405                    0           0.13399382          27.29903508
         "BPM.26L6.B1"        "BPM.25L6.B1"          12281.05931           12334.5108                    1      0.1228255052423                    0           0.12281523           27.4330289
         "BPM.25L6.B1"        "BPM.24L6.B1"           12334.5108          12387.96228                    1      0.1377357498625                    0           0.13779442          27.55584413
         "BPM.24L6.B1"        "BPM.23L6.B1"          12387.96228          12441.41377                    1      0.1053871112542                    0           0.10539654          27.69363855
         "BPM.23L6.B1"        "BPM.22L6.B1"          12441.41377          12494.86525                    1       0.134049363596                    0            0.1339938          27.79903509
         "BPM.22L6.B1"        "BPM.21L6.B1"          12494.86525          12548.31673                    1       0.122823530397                    0           0.12281523          27.93302889
         "BPM.21L6.B1"        "BPM.20L6.B1"          12548.31673          12601.76822                    1       0.137729823346                    0           0.13779442          28.05584412
         "BPM.20L6.B1"        "BPM.19L6.B1"          12601.76822           12655.2197                    1       0.105392823391                    0           0.10539654          28.19363854
         "BPM.19L6.B1"        "BPM.18L6.B1"           12655.2197          12708.67119                    1       0.134056298993                    0           0.13399382          28.29903508
         "BPM.18L6.B1"        "BPM.17L6.B1"          12708.67119          12762.12267                    1      0.1228255065838                    0           0.12281523           28.4330289
         "BPM.17L6.B1"        "BPM.16L6.B1"          12762.12267          12815.57415                    1        0.13773565221                    0           0.13779442          28.55584413
         "BPM.16L6.B1"        "BPM.15L6.B1"          12815.57415          12869.02564                    1      0.1053873502142                    0           0.10539654          28.69363855
         "BPM.15L6.B1"        "BPM.14L6.B1"          12869.02564          12922.47712                    1       0.134049864529                    0            0.1339938          28.79903509
         "BPM.14L6.B1"        "BPM.13L6.B1"          12922.47712          12975.92861                    1       0.122823545942                    0           0.12281523          28.93302889
         "BPM.13L6.B1"        "BPM.12L6.B1"          12975.92861          13029.38009                    1       0.137432657177                    0           0.13749717          29.05584412
         "BPM.12L6.B1"        "BPM.11L6.B1"          13029.38009          13082.83158                    1       0.117542234886                    0           0.11754235          29.19334129
         "BPM.11L6.B1"        "BPM.10L6.B1"          13082.83158          13134.67226                    1       0.146978746669                    0           0.14691168          29.31088364
         "BPM.10L6.B1"         "BPM.9L6.B1"          13134.67226          13173.73925                    1      0.1223203592892                    0           0.12233421          29.45779532
          "BPM.9L6.B1"         "BPM.8L6.B1"          13173.73925          13214.20424                    1      0.2173407211848                    0           0.21739979          29.58012953
          "BPM.8L6.B1"       "BPMYA.5L6.B1"          13214.20424          13311.29423                    1       0.098649557351                    0           0.09860271          29.79752932
        "BPMYA.5L6.B1"       "BPMYB.4L6.B1"          13311.29423          13347.69423                    1       0.019427855633                    0           0.01941819          29.89613203
        "BPMYB.4L6.B1"      "BPMSX.B4L6.B1"          13347.69423          13383.23473                    1        0.01009199095                    0           0.01008742          29.91555022
       "BPMSX.B4L6.B1"      "BPMSX.A4L6.B1"          13383.23473          13383.81973                    1   0.0001874937590001                    0   0.0001874199999996          29.92563764
       "BPMSX.A4L6.B1"       "BPMSE.4L6.B1"          13383.81973          13476.94473                    1       0.044027301138                    0           0.04401314          29.92582506
        "BPMSE.4L6.B1"       "BPMSA.4R6.B1"          13476.94473          13568.51473                    1       0.090752512273                    0             0.090762           29.9698382
        "BPMSA.4R6.B1"      "BPMSI.A4R6.B1"          13568.51473          13661.77473                    1       0.117783657169                    0           0.11784193           30.0606002
       "BPMSI.A4R6.B1"      "BPMSI.B4R6.B1"          13661.77473          13662.40973                    1       0.000646514227                    0   0.0006467800000003          30.17844213
       "BPMSI.B4R6.B1"       "BPMYA.4R6.B1"          13662.40973          13691.29423                    1       0.026252853391                    0           0.02626216          30.17908891
        "BPMYA.4R6.B1"       "BPMYB.5R6.B1"          13691.29423          13727.69423                    1       0.016807439305                    0           0.01681134          30.20535107
        "BPMYB.5R6.B1"         "BPM.8R6.B1"          13727.69423          13823.42122                    1       0.133083353738                    0           0.13305367          30.22216241
          "BPM.8R6.B1"         "BPM.9R6.B1"          13823.42122          13862.48821                    1       0.171782507863                    0           0.17173282          30.35521608
          "BPM.9R6.B1"        "BPM.10R6.B1"          13862.48821           13902.9532                    1      0.1087804289219                    0           0.10882609           30.5269489
         "BPM.10R6.B1"        "BPM.11R6.B1"           13902.9532          13954.79389                    1      0.1388293016421                    0           0.13886439          30.63577499
         "BPM.11R6.B1"        "BPM.12R6.B1"          13954.79389          14009.52037                    1       0.108197407902                    0           0.10815731          30.77463938
         "BPM.12R6.B1"        "BPM.13R6.B1"          14009.52037          14062.97186                    1       0.143134773787                    0           0.14310629          30.88279669
         "BPM.13R6.B1"        "BPM.14R6.B1"          14062.97186          14116.42334                    1       0.123185009867                    0           0.12322979          31.02590298
         "BPM.14R6.B1"        "BPM.15R6.B1"          14116.42334          14169.87483                    1       0.130313217184                    0           0.13033415          31.14913277
         "BPM.15R6.B1"        "BPM.16R6.B1"          14169.87483          14223.32631                    1       0.113364229779                    0           0.11331861          31.27946692
         "BPM.16R6.B1"        "BPM.17R6.B1"          14223.32631          14276.77779                    1       0.155031362944                    0           0.15500543          31.39278553
         "BPM.17R6.B1"        "BPM.18R6.B1"          14276.77779          14330.22928                    1      0.1203603229048                    0           0.12041545          31.54779096
         "BPM.18R6.B1"        "BPM.19R6.B1"          14330.22928          14383.68076                    1      0.1294098918082                    0           0.12942488          31.66820641
         "BPM.19R6.B1"        "BPM.20R6.B1"          14383.68076          14437.13225                    1        0.11602777194                    0            0.1159775          31.79763129
         "BPM.20R6.B1"        "BPM.21R6.B1"          14437.13225          14490.58373                    1       0.155730064798                    0           0.15572699          31.91360879
         "BPM.21R6.B1"        "BPM.22R6.B1"          14490.58373          14544.03522                    1       0.117473110097                    0           0.11752158          32.06933578
         "BPM.22R6.B1"        "BPM.23R6.B1"          14544.03522           14597.4867                    1       0.129881400368                    0           0.12987599          32.18685736
         "BPM.23R6.B1"        "BPM.24R6.B1"           14597.4867          14650.93818                    1       0.115526260635                    0           0.11547462          32.31673335
         "BPM.24R6.B1"        "BPM.25R6.B1"          14650.93818          14704.38967                    1      0.1506234575947                    0           0.15062783          32.43220797
         "BPM.25R6.B1"        "BPM.26R6.B1"          14704.38967          14757.84115                    1      0.1160208334288                    0            0.1160741           32.5828358
         "BPM.26R6.B1"        "BPM.27R6.B1"          14757.84115          14811.29264                    1      0.1298325611485                    0           0.12982614           32.6989099
         "BPM.27R6.B1"        "BPM.28R6.B1"          14811.29264          14864.74412                    1       0.116964589319                    0            0.1169136          32.82873604
         "BPM.28R6.B1"        "BPM.29R6.B1"          14864.74412           14918.1956                    1       0.150522085814                    0           0.15054213          32.94564964
         "BPM.29R6.B1"        "BPM.30R6.B1"           14918.1956          14971.64709                    1       0.114613163359                    0           0.11465714          33.09619177
         "BPM.30R6.B1"        "BPM.31R6.B1"          14971.64709          15025.09857                    1        0.13003744362                    0           0.13001388          33.21084891
         "BPM.31R6.B1"        "BPM.32R6.B1"          15025.09857          15078.55006                    1       0.118413080154                    0           0.11836154          33.34086279
         "BPM.32R6.B1"        "BPM.33R6.B1"          15078.55006          15132.00154                    1      0.1501383860502                    0           0.15016475          33.45922433
         "BPM.33R6.B1"        "BPM.34R6.B1"          15132.00154          15185.45302                    1      0.1132568589394                    0           0.11330482          33.60938908
         "BPM.34R6.B1"        "BPM.33L7.B1"          15185.45302          15238.90451                    1      0.1304586211814                    0           0.13043594           33.7226939
         "BPM.33L7.B1"        "BPM.32L7.B1"          15238.90451          15292.35599                    1       0.119826441591                    0           0.11977982          33.85312984
         "BPM.32L7.B1"        "BPM.31L7.B1"          15292.35599          15345.80748                    1       0.149468727163                    0           0.14950824          33.97290966
         "BPM.31L7.B1"        "BPM.30L7.B1"          15345.80748          15399.25896                    1       0.112012265994                    0           0.11204799           34.1224179
         "BPM.30L7.B1"        "BPM.29L7.B1"          15399.25896          15452.71045                    1       0.131123610731                    0           0.13108499          34.23446589
         "BPM.29L7.B1"        "BPM.28L7.B1"          15452.71045          15506.16193                    1       0.121171213597                    0           0.12112843          34.36555088
         "BPM.28L7.B1"        "BPM.27L7.B1"          15506.16193          15559.61341                    1      0.1485521056882                    0           0.14859422          34.48667931
         "BPM.27L7.B1"        "BPM.26L7.B1"          15559.61341           15613.0649                    1      0.1108778575862                    0           0.11091345          34.63527353
         "BPM.26L7.B1"        "BPM.25L7.B1"           15613.0649          15666.51638                    1      0.1319857929636                    0           0.13194932          34.74618698
         "BPM.25L7.B1"        "BPM.24L7.B1"          15666.51638          15719.96787                    1        0.12240375573                    0           0.12236741           34.8781363
         "BPM.24L7.B1"        "BPM.23L7.B1"          15719.96787          15773.41935                    1       0.147399542691                    0           0.14745222          35.00050371
         "BPM.23L7.B1"        "BPM.22L7.B1"          15773.41935          15826.87083                    1       0.109900945765                    0           0.10992404          35.14795593
         "BPM.22L7.B1"        "BPM.21L7.B1"          15826.87083          15880.32232                    1       0.133063644028                    0           0.13301296          35.25787997
         "BPM.21L7.B1"        "BPM.20L7.B1"          15880.32232           15933.7738                    1       0.127614090432                    0           0.12758498          35.39089293
         "BPM.20L7.B1"        "BPM.19L7.B1"           15933.7738          15987.22529                    1      0.1493720778602                    0           0.14942793          35.51847791
         "BPM.19L7.B1"        "BPM.18L7.B1"          15987.22529          16040.67677                    1      0.1077739062558                    0           0.10779273          35.66790584
         "BPM.18L7.B1"        "BPM.17L7.B1"          16040.67677          16094.12825                    1       0.135714094468                    0           0.13566476          35.77569857
         "BPM.17L7.B1"        "BPM.16L7.B1"          16094.12825          16147.57974                    1       0.129302955114                    0           0.12928642          35.91136333
         "BPM.16L7.B1"        "BPM.15L7.B1"          16147.57974          16201.03122                    1       0.146093459936                    0           0.14615614          36.04064975
         "BPM.15L7.B1"        "BPM.14L7.B1"          16201.03122          16254.48271                    1       0.106806362704                    0           0.10680815          36.18680589
         "BPM.14L7.B1"        "BPM.13L7.B1"          16254.48271          16307.93419                    1       0.138826706592                    0            0.1387636          36.29361404
         "BPM.13L7.B1"        "BPM.12L7.B1"          16307.93419          16361.38567                    1       0.117636043636                    0           0.11763198          36.43237764
         "BPM.12L7.B1"        "BPM.11L7.B1"          16361.38567          16414.83716                    1      0.1295115224685                    0           0.12956652          36.55000962
         "BPM.11L7.B1"        "BPM.10L7.B1"          16414.83716          16467.61985                    1      0.0855814246835                    0           0.08559559          36.67957614
         "BPM.10L7.B1"         "BPM.9L7.B1"          16467.61985          16506.68684                    1       0.074316240646                    0           0.07429862          36.76517173
          "BPM.9L7.B1"         "BPM.8L7.B1"          16506.68684          16547.15183                    1        0.06097667183                    0           0.06095046          36.83947035
          "BPM.8L7.B1"         "BPM.7L7.B1"          16547.15183          16586.21782                    1       0.080019880715                    0           0.07999579          36.90042081
          "BPM.7L7.B1"         "BPM.6L7.B1"          16586.21782          16621.03582                    1       0.071386852096                    0           0.07139131           36.9804166
          "BPM.6L7.B1"       "BPMWC.6L7.B1"          16621.03582          16633.13832                    1       0.044182325974                    0           0.04419728          37.05180791
        "BPMWC.6L7.B1"       "BPMWE.5L7.B1"          16633.13832          16710.19232                    1       0.104652245631                    0           0.10469417          37.09600519
        "BPMWE.5L7.B1"        "BPMW.5L7.B1"          16710.19232          16733.39732                    1       0.010713312669                    0           0.01071601          37.20069936
         "BPMW.5L7.B1"       "BPMWE.4L7.B1"          16733.39732          16768.48232                    1       0.031943502749                    0            0.0319482          37.21141537
        "BPMWE.4L7.B1"        "BPMW.4L7.B1"          16768.48232          16796.58732                    1       0.065354724503                    0           0.06534742          37.24336357
         "BPMW.4L7.B1"        "BPMW.4R7.B1"          16796.58732          16912.63432                    1       0.150830288426                    0           0.15077356          37.30871099
         "BPMW.4R7.B1"       "BPMWE.4R7.B1"          16912.63432          16940.73932                    1       0.012912675124                    0           0.01291001          37.45948455
        "BPMWE.4R7.B1"        "BPMW.5R7.B1"          16940.73932          16975.82432                    1       0.035492372142                    0           0.03548958          37.47239456
         "BPMW.5R7.B1"       "BPMWE.5R7.B1"          16975.82432          16999.02932                    1      0.0661388612954                    0           0.06615162          37.50788414
        "BPMWE.5R7.B1"        "BPMR.6R7.B1"          16999.02932          17078.24482                    1      0.1691593141718                    0           0.16921695          37.57403576
         "BPMR.6R7.B1"       "BPM_A.7R7.B1"          17078.24482          17116.28082                    1      0.0520872217538                    0           0.05208299          37.74325271
        "BPM_A.7R7.B1"         "BPM.8R7.B1"          17116.28082          17155.34681                    1       0.077559560911                    0           0.07753217           37.7953357
          "BPM.8R7.B1"         "BPM.9R7.B1"          17155.34681           17194.4138                    1       0.081565466407                    0            0.0815341          37.87286787
          "BPM.9R7.B1"        "BPM.10R7.B1"           17194.4138          17234.87878                    1       0.092478610777                    0           0.09247725          37.95440197
         "BPM.10R7.B1"        "BPM.11R7.B1"          17234.87878          17287.66147                    1       0.112618876437                    0           0.11266215          38.04687922
         "BPM.11R7.B1"        "BPM.12R7.B1"          17287.66147          17342.38796                    1       0.127934099325                    0            0.1279536          38.15954137
         "BPM.12R7.B1"        "BPM.13R7.B1"          17342.38796          17395.83944                    1       0.112553341382                    0           0.11251582          38.28749497
         "BPM.13R7.B1"        "BPM.14R7.B1"          17395.83944          17449.29093                    1       0.148629905834                    0           0.14861405          38.40001079
         "BPM.14R7.B1"        "BPM.15R7.B1"          17449.29093          17502.74241                    1      0.1222442785661                    0           0.12228753          38.54862484
         "BPM.15R7.B1"        "BPM.16R7.B1"          17502.74241          17556.19389                    1      0.1349216719599                    0           0.13493244          38.67091237
         "BPM.16R7.B1"        "BPM.17R7.B1"          17556.19389          17609.64538                    1        0.11420599237                    0           0.11415992          38.80584481
         "BPM.17R7.B1"        "BPM.18R7.B1"          17609.64538          17663.09686                    1       0.149878491874                    0           0.14986647          38.92000473
         "BPM.18R7.B1"        "BPM.19R7.B1"          17663.09686          17716.54835                    1       0.120545218608                    0           0.12059381           39.0698712
         "BPM.19R7.B1"        "BPM.20R7.B1"          17716.54835          17769.99983                    1       0.134069931489                    0           0.13406945          39.19046501
         "BPM.20R7.B1"        "BPM.21R7.B1"          17769.99983          17823.45131                    1       0.115851010507                    0           0.11580754          39.32453446
