@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=model_opticsfile.1_Qx0.31_Qy0.32_beam1/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/tracking/hole_in_one_dir/trackone.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/tracking/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.1_Qx0.31_Qy0.32_beam1/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/tracking"
@ Date %s "29. April 2021, 14:33:05"
@ CG %le 0.00046117720371410305
@ QG %le -1.0915692265640113
@ FILES %s "/home/eirik/CERN/global_coupling_correction3/tracking/hole_in_one_dir/trackone.sdds"
*                 NAME                    S                COUNT               F1001W               FWSTD1               F1001R               F1001I               F1010W               FWSTD2               F1010R               F1010I                Q1001             Q1001STD                Q1010             Q1010STD            MDLF1001R            MDLF1001I            MDLF1010R            MDLF1010I
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
        "BPMCS.7L4.B1"          6588.357433                    1     0.02721900720408   2.068071860607e-08     0.02470178119601     0.01143225082475    0.001280434562727   2.874369491503e-07   -0.000219463955054     0.00126148652068      0.1446438540201    0.003592297768328      0.2768387520668     0.04980471902653                    0                    0                    0                    0
          "BPM.7L4.B1"          6588.549433                    1     0.02721921888749   3.987332923102e-10     0.02468989986331     0.01145839088113    0.001280301905269   7.059786973114e-10  -0.0002145737483908    0.001262192962718      0.1449958649243    0.003593778509767      0.2762260641621     0.04981795810064                    0                    0                    0                    0
        "BPMYB.6L4.B1"          6685.153433                    1     0.02720326339817   4.210421628745e-10      0.0264810954378    0.006226485680057    0.001273857091325   1.543409178416e-09    0.001123990658574   0.0005994638342356     0.07706264120237    0.005805334517939     0.07781761172649    0.001375109469366                    0                    0                    0                    0
        "BPMYA.5L4.B1"          6722.153433                    1     0.02724048510133   4.309438558614e-10     0.02700177121619    0.003598385713682    0.001446930145751   9.190302318848e-10    0.001402614515291   0.0003553580844417     0.04420983416496    0.004848185950891     0.03940966299936     0.06982579964129                    0                    0                    0                    0
       "BPMWI.A5L4.B1"          6798.755933                    1     0.02724048349048   3.804564883623e-10     0.02615384203408    0.007617118067318    0.001446928963408   1.246531364783e-09     0.00137983912466  -0.0004354852640509     0.09457141759654    0.004848191986162      0.9493710345643      0.0698257079277                    0                    0                    0                    0
       "BPMWA.B5L4.B1"          6824.619933                    1     0.02724048275388   4.631075093719e-10     0.02585748720288    0.008569378986687    0.001446932210372   3.032730897507e-09     0.00125953052382   -0.000712176720328      0.1067892563377    0.004848215072354      0.9161924079674     0.06982630698844                    0                    0                    0                    0
       "BPMWA.A5L4.B1"          6833.504933                    1     0.02724048580154   3.074236003433e-10     0.02577526744401    0.008813606236576    0.001446930396442   5.952294196069e-10    0.001203957689353  -0.0008025543311172      0.1099460678781    0.004848183876183      0.9045439477509      0.0698258666401                    0                    0                    0                    0
       "BPMWA.A5R4.B1"          6881.553933                    1     0.02724049132003   5.065503459501e-10     0.02561996075656    0.009255375637371    0.001446928497112   3.859428108557e-09   0.0007917214849518   -0.001211106587391      0.1156825433088    0.004848173304386      0.8404012792398     0.06982522796785                    0                    0                    0                    0
       "BPMWA.B5R4.B1"          6890.438933                    1     0.02724048451038   3.363599992661e-10     0.02565228040807    0.009165397221391    0.001446929990684   5.770830484157e-10   0.0006986875929063   -0.001267060395348      0.1145113481107    0.004848180976027      0.8284817629149      0.0698258536343                    0                    0                    0                    0
        "BPMYB.5R4.B1"          6992.829433                    1      0.0272404862335    5.84141207956e-10     0.02676750373405    0.005054189755515    0.001446930438268    3.66511142224e-09  -0.0004461032191797   -0.001376444554286      0.0622752265857    0.004848189886434      0.6986660043565      0.0698259017103                    0                    0                    0                    0
        "BPMYA.6R4.B1"          7024.393433                    1     0.02724048546531    4.54593775794e-10     0.02647565295106    0.006409668415823    0.001446930188472   2.723482008241e-10  -0.0007542780732936    -0.00123477591427     0.07926235388907    0.004848183372777       0.661349769407     0.06982587752113                    0                    0                    0                    0
        "BPMCS.7R4.B1"          7120.717433                    1     0.02724039767051   1.306563240526e-08     0.02714080330062   -0.002327243314446    0.001446973830411   1.231933879578e-07   -0.001075892095839   0.0009675688419977       2.068148295501    0.004847722666294      0.3826335053816     0.06982064126158                    0                    0                    0                    0
          "BPM.7R4.B1"          7120.909433                    1     0.02724048484942   4.896721950394e-10       0.027122238168   -0.002535391802012    0.001446929985672   5.941754453957e-10   -0.001066282632328   0.0009780837036936       2.065588321458    0.004848194123247      0.3810699641481     0.06982594337521                    0                    0                    0                    0
        "BPMCS.8R4.B1"          7158.506443                    1     0.02724045610682     1.8101478973e-08     0.02643718759219   -0.006566396357429     0.00144690151835   1.531893519386e-07    0.001139686253664   0.0008914254018214       2.015452897286     0.00484868240372      0.1054235216306     0.06982338297502                    0                    0                    0                    0
          "BPM.8R4.B1"          7158.698443                    1     0.02724048089755   3.867660384378e-10      0.0265165539807   -0.006238282176896    0.001446928188726   1.199859462792e-10    0.001153650801074   0.0008733218264248       2.019588276142    0.004848207096091      0.1029137987443     0.06982606758389                    0                    0                    0                    0
        "BPMCS.9R4.B1"          7197.571454                    1     0.02724037818616   7.298667434084e-09     0.02537430647474    0.009908722150259    0.001446943248826    6.80537995668e-08   2.687001023158e-05   -0.001446693736722      0.1242334016998    0.004847931631171      0.7513938220646     0.06983360785688                    0                    0                    0                    0
          "BPM.9R4.B1"          7197.763454                    1     0.02724047938719   4.316032158397e-10     0.02545343815832    0.009703927203161    0.001446927192046   4.746852420971e-10   1.142876682613e-05   -0.001446882055446      0.1215438611336     0.00484820375597        0.74969875992     0.06982595973887                    0                    0                    0                    0
       "BPMCS.10R4.B1"          7238.034465                    1     0.02724050641597   1.120486721157e-08     0.02666018899198   -0.005592809017901    0.001446906090875   9.473902285666e-08   -0.001429150144227  -0.0002259803112404       2.027688996769    0.004847779505403      0.5238703336244      0.0698197085375                    0                    0                    0                    0
         "BPM.10R4.B1"          7238.226465                    1     0.02724047843678   4.846521816298e-10     0.02667432796613   -0.005524843257506    0.001446926834497   3.280384100996e-10   -0.001430319342064  -0.0002185951603004       2.028539409776    0.004848149689655      0.5230495879042     0.06982557217681                    0                    0                    0                    0
         "BPM.11R4.B1"          7290.065175                    1     0.02723854239983   4.811665889579e-10     0.02586603780795   -0.008537346202732    0.001447126382165   5.556741097097e-10  -0.0004896413596493    0.001361773147363       1.990308374012    0.004850406819219      0.3043025659438     0.06980306579125                    0                    0                    0                    0
         "BPM.12R4.B1"          7344.788691                    1     0.02724186532294   4.625060813583e-10     0.02397872823431    -0.01292825659314    0.001448782763117    3.07105931307e-10    0.001361170703067   0.0004961711517394       1.931685064969    0.004846201938661     0.05551711556835     0.06974809210147                    0                    0                    0                    0
         "BPM.13R4.B1"          7398.237207                    1     0.02722605054924   4.529293444203e-10     0.02599349375403   -0.008099142607003     0.00144684095793   5.741706685989e-10   0.0005244480309201   -0.001348444667166       1.995898524824    0.004862548523122      0.8073563916884     0.06991479771182                    0                    0                    0                    0
         "BPM.14R4.B1"          7451.685723                    1     0.02722709997757   5.066186609353e-10     0.02552120518411   -0.009485940076737    0.001446072122209   2.950620923923e-10   -0.001361238528506   -0.000488010503106       1.977940621676    0.004846913474893        0.55363529345     0.06984847153652                    0                    0                    0                    0
         "BPM.15R4.B1"          7505.134239                    1     0.02723027852421   6.011186127069e-10     0.02644314054606   -0.006499875888644     0.00144570646461   7.330632595322e-10  -0.0004228109907692    0.001382497033596       2.016261633426    0.004845409745307      0.2966203100871     0.06988803142923                    0                    0                    0                    0
         "BPM.16R4.B1"          7558.582755                    1     0.02722675369989   5.653369451243e-10     0.02435251797836      -0.012175836117    0.001443957063151   3.974355411041e-10    0.001370258885987   0.0004554147402067       1.941978095465    0.004850101976916     0.05096232687373     0.06994623124122                    0                    0                    0                    0
         "BPM.17R4.B1"          7612.031271                    1     0.02724255193979    4.50803952631e-10     0.02601065566832   -0.008099532572689    0.001445886734345   5.512239376535e-10   0.0005298343118122   -0.001345311878555       1.995956499889    0.004833690571496      0.8080325548067     0.06978015845425                    0                    0                    0                    0
         "BPM.18R4.B1"          7665.479786                    1     0.02724150257369   4.197169038055e-10     0.02553633061538   -0.009486584273284    0.001446658252178   2.467503116577e-10   -0.001359290401891  -0.0004951259455151       1.977997777029     0.00484930707492      0.5544428331395     0.06984631626585                    0                    0                    0                    0
         "BPM.19R4.B1"          7718.928302                    1     0.02723832561801   4.590963046011e-10     0.02645220062253   -0.006496727229788    0.001447032180828   5.315188467744e-10  -0.0004329164969081    0.001380755387119       2.016325587553    0.004850799274761      0.2977369011877     0.06980601946874                    0                    0                    0                    0
         "BPM.20R4.B1"          7772.376818                    1     0.02724185028532   4.810306092012e-10     0.02436899999391    -0.01217662704793    0.001448779489636   3.217165434216e-10    0.001371778085666   0.0004660331461129       1.942059718039    0.004846105697659     0.05201445490956     0.06974839698332                    0                    0                    0                    0
         "BPM.21R4.B1"          7825.825334                    1     0.02722604982554   4.635093409695e-10     0.02599305235945    -0.00810055665629    0.001446838411077   5.864801212815e-10   0.0005256385408671   -0.001347978305509       1.995880368643    0.004862537780044      0.8074967474754     0.06991502139664                    0                    0                    0                    0
         "BPM.22R4.B1"           7879.27385                    1     0.02722710088743   5.124683933531e-10     0.02552085902524   -0.009486873950254    0.001446068070991   2.979077149447e-10   -0.001360782432802  -0.0004892688795719       1.977928415007    0.004846893884309      0.5537823009884     0.06984871875096                    0                    0                    0                    0
         "BPM.23R4.B1"          7932.722366                    1     0.02723027242578   5.929977381181e-10     0.02644344754484   -0.006498601259136    0.001445701186904   7.228231274966e-10  -0.0004240493189908    0.001382112186792       2.016277700138    0.004845407146644      0.2967627698083     0.06988825953647                    0                    0                    0                    0
         "BPM.24R4.B1"          7986.170882                    1     0.02722674868743   5.256580984182e-10     0.02435274762207    -0.01217536559387    0.001443952773021   3.657969484864e-10    0.001369864671032   0.0004565855820917       1.941984512228    0.004850085262231     0.05109821410239      0.0699465138287                    0                    0                    0                    0
         "BPM.25R4.B1"          8039.619398                    1     0.02724254862336   4.164455080365e-10     0.02601016387658   -0.008101100580123    0.001445889029806   5.093111041987e-10   0.0005310346855716   -0.001344840975444       1.995936370585    0.004833668602589      0.8081741938694     0.06978006067958                    0                    0                    0                    0
         "BPM.26R4.B1"          8093.067914                    1     0.02724149646814    3.97255286291e-10     0.02553597572709   -0.009487521988844     0.00144666262724   2.323777629332e-10   -0.001358830048195  -0.0004964007022305       1.977985495452     0.00484929611995      0.5545916306955     0.06984614611855                    0                    0                    0                    0
         "BPM.27R4.B1"           8146.51643                    1       0.027238328727   4.591592109098e-10     0.02645252094531   -0.006495435895913     0.00144703693427   5.311016073211e-10  -0.0004341634390876    0.001380368790324         2.0163418872    0.004850780772198       0.297880190027     0.06980588564168                    0                    0                    0                    0
         "BPM.28R4.B1"          8199.964946                    1     0.02724185201069   5.120262351738e-10     0.02436924124219    -0.01217614808764    0.001448783330567   3.449378751136e-10    0.001371381397423   0.0004672110890511       1.942066287249    0.004846091017641     0.05215071389401     0.06974819623749                    0                    0                    0                    0
         "BPM.29R4.B1"          8253.413461                    1     0.02722604969133    4.84460368273e-10     0.02599256103497   -0.008102132598187    0.001446835369228   6.114754233908e-10   0.0005268441753254   -0.001347504285921        1.99586013599    0.004862523902162      0.8076389560445     0.06991524482827                    0                    0                    0                    0
         "BPM.30R4.B1"          8306.861977                    1       0.027224850689   5.608350238217e-10     0.02551817612408   -0.009487633126263    0.001447109376734   3.217551530381e-10   -0.001361399825014  -0.0004906282346979       1.977908234633    0.004848424058995      0.5538997689621     0.06980493487262                    0                    0                    0                    0
         "BPM.31R4.B1"          8360.310493                    1     0.02722776097051   6.619151450225e-10     0.02644097555088   -0.006498136608654    0.001446844693151      8.167907537e-10  -0.0004254304449449    0.001382884124796       2.016275999937    0.004845688394178      0.2968828567215     0.06983113820876                    0                    0                    0                    0
         "BPM.32R4.B1"          8413.759009                    1     0.02722423699779   4.781728805103e-10     0.02434960875228    -0.01217602700895    0.001445096694486   3.027453210932e-10    0.001370637304345   0.0004578840861515       1.941960055613    0.004850343135036     0.05120675376658     0.06988927862101                    0                    0                    0                    0
         "BPM.33R4.B1"          8467.207525                    1     0.02724003826544   3.549319256916e-10     0.02600678342155    -0.00810351163184    0.001447039854324   4.326632565766e-10   0.0005324471846352    -0.00134552009854       1.995895856044      0.0048339400347      0.8082910165181      0.0697227688664                    0                    0                    0                    0
         "BPM.34R4.B1"          8520.656041                    1     0.02724123833738   3.781279637663e-10     0.02553540449883   -0.009488318251135    0.001446769530929   2.225984093979e-10   -0.001358426868214   -0.000497813739606       1.977973915075    0.004848027578375       0.554752521782     0.06983288748164                    0                    0                    0                    0
         "BPM.33L5.B1"          8574.104557                    1     0.02723833088529   4.238589452001e-10     0.02645288153458   -0.006493976280696    0.001447040752434   4.940597849077e-10  -0.0004354286511318    0.001379974213157       2.016360306633    0.004850771067547      0.2980256537069     0.06980599508673                    0                    0                    0                    0
         "BPM.32L5.B1"          8627.553073                    1      0.0272381114295   4.469785867499e-10     0.02436563177639    -0.01217500317796    0.001446974635486    2.90225580744e-10    0.001369102775221   0.0004682875042365       1.942059069796    0.004848091986718     0.05234320913204     0.06982653192846                    0                    0                    0                    0
         "BPM.31L5.B1"          8681.001589                    1     0.02722189258132   4.111918751849e-10      0.0259874821806   -0.008104455911517     0.00144485201933   5.247507450431e-10   0.0005276175058516   -0.001345071420141       1.995814418515    0.004862857931144      0.8078155094297     0.07001546071965                    0                    0                    0                    0
         "BPM.30L5.B1"          8734.450105                    1     0.02722294577093   4.550204875971e-10     0.02551494571382   -0.009490854633174    0.001444078800165   2.628730623328e-10   -0.001357903967506  -0.0004913861985421       1.977857421198    0.004847186506508      0.5541085514482     0.06994906143957                    0                    0                    0                    0
         "BPM.29L5.B1"           8787.89862                    1      0.0272261028248   5.660836516586e-10     0.02643936389086   -0.006497746691963    0.001443709712359   6.994276610804e-10  -0.0004262481786857    0.001379351377904       2.016275926558    0.004845726927062      0.2970831167806     0.06998873120325                    0                    0                    0                    0
         "BPM.28L5.B1"          8841.347136                    1      0.0272263214275   5.643047296469e-10     0.02435302420486    -0.01217385684781    0.001443776593206    3.94513327419e-10    0.001368947236626   0.0004587747970674         1.9420025681    0.004848404137052     0.05135859801905     0.06996806153037                    0                    0                    0                    0
         "BPM.27L5.B1"          8894.795652                    1     0.02724254270431   4.207236771733e-10     0.02600932979731   -0.008103758170786    0.001445892751735   5.199461848424e-10   0.0005334707620506   -0.001343880498987       1.995902251737    0.004833653753287       0.808461833669     0.06977972214985                    0                    0                    0                    0
         "BPM.26L5.B1"          8948.244168                    1     0.02724148688296   3.593792153845e-10     0.02553545808429   -0.009488887607088    0.001446669296333   2.107774787126e-10   -0.001357889279065  -0.0004989877340722       1.977967606023    0.004849287247417      0.5548938483669     0.06984585877372                    0                    0                    0                    0
         "BPM.25L5.B1"          9001.692684                    1     0.02723833289594   4.246550632247e-10     0.02645326721645   -0.006492413459167     0.00144704478406   5.004688652814e-10  -0.0004366943825087    0.001379578422331       2.016380027282    0.004850761287338      0.2981712110407     0.06980557095256                    0                    0                    0                    0
         "BPM.24L5.B1"            9055.1412                    1     0.02724185640518   5.166928884983e-10     0.02436989127415    -0.01217485686514    0.001448790388224   3.452475295162e-10     0.00137057604507   0.0004695901337247       1.942083995196     0.00484609161606     0.05242605646141     0.06974780404776                    0                    0                    0                    0
         "BPM.23L5.B1"          9108.589716                    1     0.02722605047456   4.786646960501e-10     0.02599173388468   -0.008104788344632    0.001446828168281   6.077261326555e-10   0.0005292705439381    -0.00134654537237       1.995826043312    0.004862517466282      0.8079253537555     0.06991577825545                    0                    0                    0                    0
         "BPM.22L5.B1"          9162.038232                    1     0.02722710555466   5.063049772346e-10     0.02552000427407   -0.009489186410629    0.001446054089896   2.924672363599e-10   -0.001359374585591  -0.0004931259138955       1.977898199107    0.004846868001232      0.5542332650842     0.06984950661591                    0                    0                    0                    0
         "BPM.21L5.B1"          9215.486748                    1     0.02723025523029   5.931410235208e-10     0.02644447396385   -0.006494351136336    0.001445685254554    7.25278951881e-10  -0.0004278410967147      0.0013809264467       2.016331281083    0.004845402600002      0.2971992266196     0.06988903963596                    0                    0                    0                    0
         "BPM.20L5.B1"          9268.935264                    1     0.02722673303074   5.325601732952e-10     0.02435360821017    -0.01217360910629    0.001443938590516   3.674124418825e-10    0.001368656172848   0.0004601509901157       1.942008484533    0.004850065332364     0.05151229891883     0.06994737533577                    0                    0                    0                    0
         "BPM.19L5.B1"          9322.383779                    1     0.02724253839789   3.913666166493e-10     0.02600886205982   -0.008105244765818    0.001445895350881   4.851061127632e-10   0.0005346723459324   -0.001343405690101       1.995883162159    0.004833641953459      0.8086037529259     0.06977959424584                    0                    0                    0                    0
         "BPM.18L5.B1"          9375.832295                    1     0.02724148212105   3.454254316763e-10     0.02553510319566   -0.009489828920387    0.001446672752368   2.011091358636e-10    -0.00135742463385  -0.0005002603480817       1.977955283121    0.004849277522337      0.5550425848219     0.06984567169835                    0                    0                    0                    0
         "BPM.17L5.B1"          9429.280811                    1     0.02723833501786   4.384968885775e-10     0.02645356858657   -0.006491194310829    0.001447049104124   5.198201567747e-10  -0.0004379382977173    0.001379188586503       2.016395412714    0.004850740782236      0.2983142874325     0.06980538317649                    0                    0                    0                    0
         "BPM.16L5.B1"          9482.729327                    1      0.0272418580249     5.5308864346e-10      0.0243701228125    -0.01217439701803    0.001448794129486    3.70715699414e-10    0.001370179256991   0.0004707581473995       1.942090301802    0.004846074435182     0.05256128684306     0.06974763263722                    0                    0                    0                    0
         "BPM.15L5.B1"          9536.177843                    1     0.02722605019262   5.050008048075e-10     0.02599127329191   -0.008106264352721    0.001446825405173   6.395525878385e-10   0.0005304571047727   -0.001346075411354       1.995807092106    0.004862506841442      0.8080654522024      0.0699159908371                    0                    0                    0                    0
         "BPM.14L5.B1"          9589.626359                    1     0.02722710753724   5.280455282215e-10     0.02551965725061   -0.009490125323507    0.001446049687592   3.047553185386e-10   -0.001358913363412  -0.0004943826147099       1.977885930859    0.004846854172953      0.5543802943816     0.06984972366257                    0                    0                    0                    0
         "BPM.13L5.B1"          9643.074875                    1     0.02723024306758   6.022283067161e-10     0.02644475639441   -0.006493149987459    0.001445682451879   7.183798290278e-10  -0.0004290790039014    0.001380539372884       2.016346401522    0.004845379272066      0.2973417178098     0.06989000794899                    0                    0                    0                    0
         "BPM.12L5.B1"          9696.523391                    1      0.0272268950593   5.105616070635e-10     0.02515707506265    -0.01041275126287    0.001444042661499    3.43114420206e-10    0.001387412075851   0.0004004334401746       1.965735534689    0.004850515660144     0.04462707782273     0.06993874163085                    0                    0                    0                    0
         "BPM.11L5.B1"          9749.971907                    1     0.02724219454296   4.344479243419e-10     0.02698375787942   -0.003743524304886    0.001444809196076   5.378913675612e-10   0.0003691848720379    -0.00139684506776       2.050690904828    0.004831254756644      0.7894830964733     0.06982152728033                    0                    0                    0                    0
         "BPM.10L5.B1"          9802.752617                    1     0.02724397904712   3.732819806263e-10     0.02661431263622   -0.005823466083152    0.001444338204917   2.056186598063e-10    -0.00139284589724  -0.0003822213451968       2.024808567218    0.004847002891861      0.5415000231169     0.06995381845442                    0                    0                    0                    0
          "BPM.9L5.B1"          9841.817628                    1     0.02724398029648   3.698963014715e-10     0.02658699715476   -0.005946935739328    0.001444338458715   3.193988661367e-10  -0.0006638657884988    0.001282729822755       2.023259675758    0.004846991200449      0.3253332895717     0.06995374351721                    0                    0                    0                    0
          "BPM.8L5.B1"          9882.280639                    1     0.02724398551963   4.830514406788e-10     0.02082188466819    -0.01756940140865    0.001444340794526   7.826479119459e-10    0.001436963216728  -0.0001457979578218       1.862809042197    0.004846999806126      0.9818658506999     0.06995385792035                    0                    0                    0                    0
         "BPMR.7L5.B1"          9921.346649                    1     0.02724399023111   4.896652429796e-10     0.02705841571308    0.003174451576445    0.001444341509214   9.217402829371e-10  -0.0003955066443179    -0.00138913530282     0.03897090062831     0.00484703581874      0.7043902366989     0.06995356158896                    0                    0                    0                    0
          "BPM.6L5.B1"          9958.240649                    1     0.02724399220512   4.658686658958e-10     0.02716418109748   -0.002083836983992    0.001444339092173   7.267012037562e-10   -0.001276385758294   -0.000675984326151       2.071143269129    0.004846935988285      0.5763188677065     0.06995442443054                    0                    0                    0                    0
         "BPMR.5L5.B1"          9990.140649                    1     0.02724398974945   4.535823792738e-10     0.02715926378956   -0.002146943845864    0.001444340381517   5.834253321368e-10    -0.00144355178588   4.772189398101e-05       2.070367959462    0.004846935415602      0.4937142062338     0.06995437337496                    0                    0                    0                    0
        "BPMYA.4L5.B1"          10017.54665                    1     0.02724393893501   4.701106841072e-10     0.02704681452064   -0.003271396182188    0.001444355166765   1.278613036464e-09   -0.001299989456808     0.00062943566784       2.056525363842    0.004847164765493       0.427346198816     0.06995300108373                    0                    0                    0                    0
        "BPMWB.4L5.B1"          10038.68115                    1     0.02724399380842   3.887111142111e-10     0.02724275945162   0.0002593377998167    0.001444342628424   5.019976370272e-10   -0.000987765340692    0.001053776665147    0.003176555243559    0.004847077409137      0.3690884621696     0.06995431386466                    0                    0                    0                    0
        "BPMSY.4L5.B1"          10131.46115                    1     0.02650938814561   4.014873164477e-10     0.02650792528847  -0.0002784901348464    0.001158758194427   1.370271321853e-09   0.0007434794723867   0.0008887962799716       2.093186482256    0.005553517014485      0.1388432425025     0.07206471190716                    0                    0                    0                    0
         "BPMS.2L5.B1"          10158.24665                    1     0.02598778722487   3.914932624899e-10      0.0259290980313    0.001745554389898    0.001009025930226   1.788914399822e-09   0.0008442666558757   0.0005525822487593     0.02243086326261    0.005055699720974     0.09204536145853     0.09765819663329                    0                    0                    0                    0
       "BPMWF.A1L5.B1"          10168.05165                    1     0.02598598460644   7.255649860624e-09     0.02586053721996    0.002550296190863    0.001007767535842    6.48908941642e-08   0.0009599089842434   0.0003068715501076     0.03280242043225     0.00507065804324     0.04914357933364      0.0976395683153                    0                    0                    0                    0
        "BPMSW.1L5.B1"          10168.21165                    1     0.02598776712052   3.285529775168e-10     0.02586258889214     0.00254765298002    0.001009010746419   3.199385630707e-10   0.0009628202818141    0.000301794286422     0.03276605832171    0.005056028793985     0.04824279176223      0.0976586899846                    0                    0                    0                    0
        "BPMSW.1R5.B1"          10211.33965                    1     0.02598681807927   4.985454912723e-09     0.02545511824777    0.005229882300528     0.00100922962163   7.591292847564e-08  -0.0005742915413554   0.0008298997859404     0.06761916277957    0.005049095502524      0.3456240012635     0.09753336709926                    0                    0                    0                    0
       "BPMWF.A1R5.B1"          10211.49965                    1     0.02598774734812   3.603926520514e-10     0.02545798181352    0.005220553056147     0.00100902645037    1.84469983651e-09  -0.0005692746602756   0.0008331030780848     0.06749442045485    0.005055971962494      0.3446877202876      0.0976604113982                    0                    0                    0                    0
         "BPMS.2R5.B1"          10221.30465                    1     0.02549047604897   3.558991664256e-10     0.02521761471153    0.003719714702009    0.001020913794373   1.254026438857e-09  -0.0005496023093199   0.0008603500898656     0.04886973681192    0.005678024278278      0.3397685870944     0.06220706567263                    0                    0                    0                    0
        "BPMSY.4R5.B1"          10248.09015                    1      0.0247408144628   3.249354353188e-10     0.02473797172723   0.0003750401383022    0.001136232343277   4.065728744718e-10  -0.0004405791063129    0.001047336616847    0.005058656568259    0.005304801573969       0.312724522871     0.06044349905627                    0                    0                    0                    0
        "BPMWB.4R5.B1"          10340.87015                    1     0.02474081383552   3.587342256311e-10     0.02456794706891   -0.002919562649207    0.001136227783636   4.801215979675e-10    0.001052955873258    0.000426963119342       2.057221746031    0.005304928752791     0.06118410896259     0.06044591732023                    0                    0                    0                    0
        "BPMYA.4R5.B1"          10362.00265                    1     0.02474080918104   3.595691441952e-10     0.02400586754367   -0.005985479296477    0.001136226725603   2.698117971997e-10    0.001135688276785   3.497584806113e-05       2.015152250355    0.005304822982119    0.004889789751324     0.06044355568555                    0                    0                    0                    0
          "BPM.5R5.B1"          10383.12065                    1     0.02474083137453   4.245862125126e-10     0.02409495811973    -0.00561620248134    0.001136235886099   1.589134682946e-09    0.001093715538903  -0.0003079258170732       2.020275929179    0.005304578090828       0.954338236424     0.06043872874154                    0                    0                    0                    0
       "BPMWT.C6R5.B1"          10392.92765                    1     0.02474084376057   4.682254262453e-10     0.02440589165811   -0.004057314673229    0.001136255262478   2.387960702325e-09    0.001032915075828  -0.0004734579893042        2.04171971702     0.00530495702011      0.9296638501101     0.06044407938377                    0                    0                    0                    0
       "BPMWT.D6R5.B1"          10403.00065                    1     0.02474035847604   2.374648803442e-09     0.02454979034929   -0.003064821581873    0.001136003371775   2.630680180282e-08   0.0009461344390615   -0.000628755345031       2.055247266417    0.005304653964954      0.9047690326576     0.06048466973797                    0                    0                    0                    0
       "BPMWT.A6R5.B1"          10404.17865                    1     0.02474087911614   6.238306263651e-10     0.02455816947677   -0.003001234977448    0.001136282963648   5.825198678085e-09   0.0009348190614623  -0.0006459506914637       2.056112302088    0.005305231287009      0.9018917041679     0.06044131303688                    0                    0                    0                    0
       "BPMWT.B6R5.B1"          10410.00065                    1     0.02474072134106   7.013724952728e-10     0.02457484630549   -0.002860108658333    0.001136177279319   7.632844754775e-09   0.0008718138502455  -0.0007285872772432       2.058029030943    0.005304582797924      0.8873610815437     0.06045142780963                    0                    0                    0                    0
         "BPMR.6R5.B1"          10415.02065                    1      0.0247408142443   3.672199879649e-10     0.02455988944097   -0.002986590048595    0.001136225408286   9.664666656956e-10   0.0008097226606716  -0.0007970930881834       2.056311185242    0.005304756055859      0.8744332908124     0.06044289751364                    0                    0                    0                    0
        "BPM_A.7R5.B1"          10449.03465                    1     0.02474081611596    2.87027134069e-10      0.0247406437258   9.235863126102e-05     0.00113623314589   3.381494349745e-10   0.0001327106900824   -0.001128456306002    0.001245716680539    0.005304868074313      0.7670372339188     0.06044283419821                    0                    0                    0                    0
          "BPM.8R5.B1"          10490.47364                    1     0.02474081545377   2.705048654462e-10     0.02444347151301   -0.003824218836597    0.001136233186728   2.004183162618e-10   -0.001107451428188  -0.0002541204219024       2.044904271724    0.005304839133304      0.5347872605916     0.06044353894897                    0                    0                    0                    0
          "BPM.9R5.B1"          10529.54063                    1     0.02474080970388   3.104577794961e-10     0.02014176073602    -0.01436722447991    0.001136232068764    1.38440294212e-10   0.0004354530321463    0.001049477951594       1.889932319969    0.005304837392814      0.1870148468383     0.06044377318656                    0                    0                    0                    0
         "BPM.10R5.B1"          10570.00562                    1     0.02474080740751   2.671337340484e-10     0.02453924953109   -0.003151631898967    0.001136231363689   3.057261395955e-10     0.00102683276129  -0.0004864526618006       2.054067790983    0.005304833772952      0.9276583111811     0.06044381353189                    0                    0                    0                    0
         "BPM.11R5.B1"          10622.78831                    1      0.0247491352902   3.280762685602e-10     0.02368079434039   -0.007193029752512    0.001134018317974   1.451523285089e-10  -0.0004728988133058   -0.001030710559699       1.998286639257    0.005297175275428      0.6801249753662     0.06038747719774                    0                    0                    0                    0
         "BPM.12R5.B1"          10677.51479                    1     0.02472608846519   5.043962063579e-10     0.02401215123696   -0.005898817149365     0.00114292571612    4.95359450528e-10   -0.001028878334424   0.0004976831979506       2.016307602973    0.005329459028324      0.4274067938227     0.05927976878552                    0                    0                    0                    0
         "BPM.13R5.B1"          10730.96627                    1     0.02472543468919   6.384036748659e-10     0.02208738307983    -0.01111281374154    0.001143739473558   2.433376463589e-10   0.0004746999911375    0.001040576715956       1.941139060593    0.005304126316977       0.181506141454     0.05939662584678                    0                    0                    0                    0
