@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=model_opticsfile.1_Qx0.31_Qy0.32_beam1/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/tracking/hole_in_one_dir/trackone.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/tracking/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.1_Qx0.31_Qy0.32_beam1/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/tracking"
@ Date %s "29. April 2021, 14:33:05"
@ Q1 %le 0.31000305175799797
@ MUX %le 63.310003051757924
@ Q2 %le 0.32000073242199956
@ MUY %le 61.32000073242193
@ FILES %s "/home/eirik/CERN/global_coupling_correction3/tracking/hole_in_one_dir/trackone.sdds.liny"
*                 NAME                NAME2                    S                   S1                COUNT               PHASEY               STDPHY               PHYMDL               MUYMDL
$                   %s                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.15L5.B1"        "BPM.14L5.B1"          9536.177843          9589.626359                    1       0.113855842876                    0           0.11383406           20.9198388
         "BPM.14L5.B1"        "BPM.13L5.B1"          9589.626359          9643.074875                    1       0.136085877074                    0           0.13614789          21.03367286
         "BPM.13L5.B1"        "BPM.12L5.B1"          9643.074875          9696.523391                    1       0.123671707324                    0           0.12368571          21.16982075
         "BPM.12L5.B1"        "BPM.11L5.B1"          9696.523391          9749.971907                    1        0.14777706806                    0           0.14771129          21.29350646
         "BPM.11L5.B1"        "BPM.10L5.B1"          9749.971907          9802.752617                    1       0.109288492967                    0           0.10928017          21.44121775
         "BPM.10L5.B1"         "BPM.9L5.B1"          9802.752617          9841.817628                    1      0.1067336248379                    0           0.10677901          21.55049792
          "BPM.9L5.B1"         "BPM.8L5.B1"          9841.817628          9882.280639                    1      0.1429294459681                    0           0.14294983          21.65727693
          "BPM.8L5.B1"        "BPMR.7L5.B1"          9882.280639          9921.346649                    1       0.199204579368                    0           0.19913395          21.80022676
         "BPMR.7L5.B1"         "BPM.6L5.B1"          9921.346649          9958.240649                    1       0.045133723997                    0           0.04513777          21.99936071
          "BPM.6L5.B1"        "BPMR.5L5.B1"          9958.240649          9990.140649                    1       0.039177415738                    0           0.03919066          22.04449848
         "BPMR.5L5.B1"       "BPMYA.4L5.B1"          9990.140649          10017.54665                    1       0.029444966952                    0           0.02945813          22.08368914
        "BPMYA.4L5.B1"       "BPMWB.4L5.B1"          10017.54665          10038.68115                    1       0.040301634122                    0           0.04032036          22.11314727
        "BPMWB.4L5.B1"       "BPMSY.4L5.B1"          10038.68115          10131.46115                    1       0.135194384344                    0           0.13521937          22.15346763
        "BPMSY.4L5.B1"        "BPMS.2L5.B1"          10131.46115          10158.24665                    1       0.043495986445                    0           0.04348393            22.288687
         "BPMS.2L5.B1"      "BPMWF.A1L5.B1"          10158.24665          10168.05165                    1       0.024616543799                    0           0.02460607          22.33217093
       "BPMWF.A1L5.B1"       "BPMSW.1L5.B1"          10168.05165          10168.21165                    1   0.0004754182070021                    0   0.0004752000000003            22.356777
        "BPMSW.1L5.B1"       "BPMSW.1R5.B1"          10168.21165          10211.33965                    1      0.3498309542411                    0           0.34985244           22.3572522
        "BPMSW.1R5.B1"      "BPMWF.A1R5.B1"          10211.33965          10211.49965                    1   0.0004750876315012                    0   0.0004752000000003          22.70710464
       "BPMWF.A1R5.B1"        "BPMS.2R5.B1"          10211.49965          10221.30465                    1      0.0188575548451                    0           0.01886098          22.70757984
         "BPMS.2R5.B1"       "BPMSY.4R5.B1"          10221.30465          10248.09015                    1      0.0277963316683                    0           0.02779722          22.72644082
        "BPMSY.4R5.B1"       "BPMWB.4R5.B1"          10248.09015          10340.87015                    1        0.12123814359                    0           0.12120041          22.75423804
        "BPMWB.4R5.B1"       "BPMYA.4R5.B1"          10340.87015          10362.00265                    1       0.017921605393                    0           0.01791313          22.87543845
        "BPMYA.4R5.B1"         "BPM.5R5.B1"          10362.00265          10383.12065                    1       0.024616359093                    0           0.02460538          22.89335158
          "BPM.5R5.B1"      "BPMWT.C6R5.B1"          10383.12065          10392.92765                    1       0.016545826468                    0           0.01653954          22.91795696
       "BPMWT.C6R5.B1"      "BPMWT.D6R5.B1"          10392.92765          10403.00065                    1       0.014675476424                    0           0.01467083           22.9344965
       "BPMWT.D6R5.B1"      "BPMWT.A6R5.B1"          10403.00065          10404.17865                    1    0.001547048488002                    0           0.00154663          22.94916733
       "BPMWT.A6R5.B1"      "BPMWT.B6R5.B1"          10404.17865          10410.00065                    1    0.007180413777997                    0    0.007178619999998          22.95071396
       "BPMWT.B6R5.B1"        "BPMR.6R5.B1"          10410.00065          10415.02065                    1    0.005618215104998                    0           0.00561703          22.95789258
         "BPMR.6R5.B1"       "BPM_A.7R5.B1"          10415.02065          10449.03465                    1       0.058668802157                    0           0.05866908          22.96350961
        "BPM_A.7R5.B1"         "BPM.8R5.B1"          10449.03465          10490.47364                    1       0.099520471368                    0           0.09956044          23.02217869
          "BPM.8R5.B1"         "BPM.9R5.B1"          10490.47364          10529.54063                    1       0.146017583417                    0           0.14604826          23.12173913
          "BPM.9R5.B1"        "BPM.10R5.B1"          10529.54063          10570.00562                    1       0.170481419079                    0           0.17041794          23.26778739
         "BPM.10R5.B1"        "BPM.11R5.B1"          10570.00562          10622.78831                    1      0.1025653679492                    0           0.10256364          23.43820533
         "BPM.11R5.B1"        "BPM.12R5.B1"          10622.78831          10677.51479                    1      0.1302672549449                    0           0.13032416          23.54076897
         "BPM.12R5.B1"        "BPM.13R5.B1"          10677.51479          10730.96627                    1      0.1137777843479                    0           0.11378719          23.67109313
         "BPM.13R5.B1"        "BPM.14R5.B1"          10730.96627          10784.41776                    1       0.136213722264                    0           0.13615817          23.78488032
         "BPM.14R5.B1"        "BPM.15R5.B1"          10784.41776          10837.86924                    1       0.113850437499                    0           0.11384178          23.92103849
         "BPM.15R5.B1"        "BPM.16R5.B1"          10837.86924          10891.32073                    1        0.13609396381                    0           0.13615819          24.03488027
         "BPM.16R5.B1"        "BPM.17R5.B1"          10891.32073          10944.77221                    1       0.113837751288                    0           0.11384179          24.17103846
         "BPM.17R5.B1"        "BPM.18R5.B1"          10944.77221           10998.2237                    1         0.1362203233                    0           0.13615825          24.28488025
         "BPM.18R5.B1"        "BPM.19R5.B1"           10998.2237          11051.67518                    1      0.1138524038956                    0           0.11384177           24.4210385
         "BPM.19R5.B1"        "BPM.20R5.B1"          11051.67518          11105.12666                    1      0.1360998027079                    0            0.1361582          24.53488027
         "BPM.20R5.B1"        "BPM.21R5.B1"          11105.12666          11158.57815                    1      0.1138322780975                    0           0.11384179          24.67103847
         "BPM.21R5.B1"        "BPM.22R5.B1"          11158.57815          11212.02963                    1       0.136213888956                    0           0.13615823          24.78488026
         "BPM.22R5.B1"        "BPM.23R5.B1"          11212.02963          11265.48112                    1        0.11385010751                    0           0.11384178          24.92103849
         "BPM.23R5.B1"        "BPM.24R5.B1"          11265.48112           11318.9326                    1       0.136093566956                    0           0.13615819          25.03488027
         "BPM.24R5.B1"        "BPM.25R5.B1"           11318.9326          11372.38408                    1       0.113837811587                    0           0.11384179          25.17103846
         "BPM.25R5.B1"        "BPM.26R5.B1"          11372.38408          11425.83557                    1        0.13622034627                    0           0.13615825          25.28488025
         "BPM.26R5.B1"        "BPM.27R5.B1"          11425.83557          11479.28705                    1      0.1138520596237                    0           0.11384177           25.4210385
         "BPM.27R5.B1"        "BPM.28R5.B1"          11479.28705          11532.73854                    1      0.1360994845622                    0            0.1361582          25.53488027
         "BPM.28R5.B1"        "BPM.29R5.B1"          11532.73854          11586.19002                    1      0.1138323492751                    0           0.11384179          25.67103847
         "BPM.29R5.B1"        "BPM.30R5.B1"          11586.19002           11639.6415                    1       0.136212870757                    0           0.13615823          25.78488026
         "BPM.30R5.B1"        "BPM.31R5.B1"           11639.6415          11693.09299                    1        0.11384881809                    0           0.11384177          25.92103849
         "BPM.31R5.B1"        "BPM.32R5.B1"          11693.09299          11746.54447                    1       0.136094739821                    0            0.1361582          26.03488026
         "BPM.32R5.B1"        "BPM.33R5.B1"          11746.54447          11799.99596                    1       0.113838924814                    0           0.11384179          26.17103846
         "BPM.33R5.B1"        "BPM.34R5.B1"          11799.99596          11853.44744                    1       0.136220541566                    0           0.13615825          26.28488025
         "BPM.34R5.B1"        "BPM.33L6.B1"          11853.44744          11906.89893                    1      0.1138523356622                    0           0.11384177           26.4210385
         "BPM.33L6.B1"        "BPM.32L6.B1"          11906.89893          11960.35041                    1       0.136100377227                    0           0.13615821          26.53488027
         "BPM.32L6.B1"        "BPM.31L6.B1"          11960.35041          12013.80189                    1      0.1138332990888                    0           0.11384178          26.67103848
         "BPM.31L6.B1"        "BPM.30L6.B1"          12013.80189          12067.25338                    1       0.136213140859                    0           0.13615823          26.78488026
         "BPM.30L6.B1"        "BPM.29L6.B1"          12067.25338          12120.70486                    1       0.113848995921                    0           0.11384178          26.92103849
         "BPM.29L6.B1"        "BPM.28L6.B1"          12120.70486          12174.15635                    1       0.136093592656                    0           0.13615819          27.03488027
         "BPM.28L6.B1"        "BPM.27L6.B1"          12174.15635          12227.60783                    1       0.113837823441                    0           0.11384179          27.17103846
         "BPM.27L6.B1"        "BPM.26L6.B1"          12227.60783          12281.05931                    1       0.136220303405                    0           0.13615825          27.28488025
         "BPM.26L6.B1"        "BPM.25L6.B1"          12281.05931           12334.5108                    1      0.1138520452423                    0           0.11384177           27.4210385
         "BPM.25L6.B1"        "BPM.24L6.B1"           12334.5108          12387.96228                    1      0.1360995298625                    0            0.1361582          27.53488027
         "BPM.24L6.B1"        "BPM.23L6.B1"          12387.96228          12441.41377                    1      0.1138323612542                    0           0.11384179          27.67103847
         "BPM.23L6.B1"        "BPM.22L6.B1"          12441.41377          12494.86525                    1       0.136213793596                    0           0.13615823          27.78488026
         "BPM.22L6.B1"        "BPM.21L6.B1"          12494.86525          12548.31673                    1       0.113850080397                    0           0.11384178          27.92103849
         "BPM.21L6.B1"        "BPM.20L6.B1"          12548.31673          12601.76822                    1       0.136093593346                    0           0.13615819          28.03488027
         "BPM.20L6.B1"        "BPM.19L6.B1"          12601.76822           12655.2197                    1       0.113838073391                    0           0.11384179          28.17103846
         "BPM.19L6.B1"        "BPM.18L6.B1"           12655.2197          12708.67119                    1       0.136220728993                    0           0.13615825          28.28488025
         "BPM.18L6.B1"        "BPM.17L6.B1"          12708.67119          12762.12267                    1      0.1138520465838                    0           0.11384177           28.4210385
         "BPM.17L6.B1"        "BPM.16L6.B1"          12762.12267          12815.57415                    1        0.13609943221                    0            0.1361582          28.53488027
         "BPM.16L6.B1"        "BPM.15L6.B1"          12815.57415          12869.02564                    1      0.1138326002142                    0           0.11384179          28.67103847
         "BPM.15L6.B1"        "BPM.14L6.B1"          12869.02564          12922.47712                    1       0.136214294529                    0           0.13615823          28.78488026
         "BPM.14L6.B1"        "BPM.13L6.B1"          12922.47712          12975.92861                    1       0.113850095942                    0           0.11384178          28.92103849
         "BPM.13L6.B1"        "BPM.12L6.B1"          12975.92861          13029.38009                    1       0.135779747177                    0           0.13584426          29.03488027
         "BPM.12L6.B1"        "BPM.11L6.B1"          13029.38009          13082.83158                    1       0.126873174886                    0           0.12687329          29.17072453
         "BPM.11L6.B1"        "BPM.10L6.B1"          13082.83158          13134.67226                    1       0.146836766669                    0            0.1467697          29.29759782
         "BPM.10L6.B1"         "BPM.9L6.B1"          13134.67226          13173.73925                    1      0.1132591892892                    0           0.11327304          29.44436752
          "BPM.9L6.B1"         "BPM.8L6.B1"          13173.73925          13214.20424                    1      0.2255581611848                    0           0.22561723          29.55764056
          "BPM.8L6.B1"       "BPMYA.5L6.B1"          13214.20424          13311.29423                    1       0.102136427351                    0           0.10208958          29.78325779
        "BPMYA.5L6.B1"       "BPMYB.4L6.B1"          13311.29423          13347.69423                    1       0.018950615633                    0           0.01894095          29.88534737
        "BPMYB.4L6.B1"      "BPMSX.B4L6.B1"          13347.69423          13383.23473                    1    0.009703690949999                    0    0.009699120000001          29.90428832
       "BPMSX.B4L6.B1"      "BPMSX.A4L6.B1"          13383.23473          13383.81973                    1   0.0001794237590003                    0   0.0001793499999998          29.91398744
       "BPMSX.A4L6.B1"       "BPMSE.4L6.B1"          13383.81973          13476.94473                    1       0.041423311138                    0           0.04140915          29.91416679
        "BPMSE.4L6.B1"       "BPMSA.4R6.B1"          13476.94473          13568.51473                    1       0.083724512273                    0             0.083734          29.95557594
        "BPMSA.4R6.B1"      "BPMSI.A4R6.B1"          13568.51473          13661.77473                    1       0.115725717169                    0           0.11578399          30.03930994
       "BPMSI.A4R6.B1"      "BPMSI.B4R6.B1"          13661.77473          13662.40973                    1   0.0006738442270018                    0   0.0006741100000021          30.15509393
       "BPMSI.B4R6.B1"       "BPMYA.4R6.B1"          13662.40973          13691.29423                    1       0.027690993391                    0            0.0277003          30.15576804
        "BPMYA.4R6.B1"       "BPMYB.5R6.B1"          13691.29423          13727.69423                    1       0.018017509305                    0           0.01802141          30.18346834
        "BPMYB.5R6.B1"         "BPM.8R6.B1"          13727.69423          13823.42122                    1       0.142694293738                    0           0.14266461          30.20148975
          "BPM.8R6.B1"         "BPM.9R6.B1"          13823.42122          13862.48821                    1       0.164065187863                    0            0.1640155          30.34415436
          "BPM.9R6.B1"        "BPM.10R6.B1"          13862.48821           13902.9532                    1      0.1033733589219                    0           0.10341902          30.50816986
         "BPM.10R6.B1"        "BPM.11R6.B1"           13902.9532          13954.79389                    1      0.1468415016421                    0           0.14687659          30.61158888
         "BPM.11R6.B1"        "BPM.12R6.B1"          13954.79389          14009.52037                    1       0.113692537902                    0           0.11365244          30.75846547
         "BPM.12R6.B1"        "BPM.13R6.B1"          14009.52037          14062.97186                    1       0.135118143787                    0           0.13508966          30.87211791
         "BPM.13R6.B1"        "BPM.14R6.B1"          14062.97186          14116.42334                    1       0.117747979867                    0           0.11779276          31.00720757
         "BPM.14R6.B1"        "BPM.15R6.B1"          14116.42334          14169.87483                    1       0.138688877184                    0           0.13870981          31.12500033
         "BPM.15R6.B1"        "BPM.16R6.B1"          14169.87483          14223.32631                    1       0.118380409779                    0           0.11833479          31.26371014
         "BPM.16R6.B1"        "BPM.17R6.B1"          14223.32631          14276.77779                    1       0.145386002944                    0           0.14536007          31.38204493
         "BPM.17R6.B1"        "BPM.18R6.B1"          14276.77779          14330.22928                    1      0.1170219429048                    0           0.11707707            31.527405
         "BPM.18R6.B1"        "BPM.19R6.B1"          14330.22928          14383.68076                    1      0.1388706518082                    0           0.13888564          31.64448207
         "BPM.19R6.B1"        "BPM.20R6.B1"          14383.68076          14437.13225                    1        0.11909358194                    0           0.11904331          31.78336771
         "BPM.20R6.B1"        "BPM.21R6.B1"          14437.13225          14490.58373                    1       0.145071184798                    0           0.14506811          31.90241102
         "BPM.21R6.B1"        "BPM.22R6.B1"          14490.58373          14544.03522                    1       0.116368940097                    0           0.11641741          32.04747913
         "BPM.22R6.B1"        "BPM.23R6.B1"          14544.03522           14597.4867                    1       0.139949160368                    0           0.13994375          32.16389654
         "BPM.23R6.B1"        "BPM.24R6.B1"           14597.4867          14650.93818                    1       0.116468920635                    0           0.11641728          32.30384029
         "BPM.24R6.B1"        "BPM.25R6.B1"          14650.93818          14704.38967                    1      0.1399393175947                    0           0.13994369          32.42025757
         "BPM.25R6.B1"        "BPM.26R6.B1"          14704.38967          14757.84115                    1      0.1163639834288                    0           0.11641725          32.56020126
         "BPM.26R6.B1"        "BPM.27R6.B1"          14757.84115          14811.29264                    1      0.1399501611485                    0           0.13994374          32.67661851
         "BPM.27R6.B1"        "BPM.28R6.B1"          14811.29264          14864.74412                    1       0.116468269319                    0           0.11641728          32.81656225
         "BPM.28R6.B1"        "BPM.29R6.B1"          14864.74412           14918.1956                    1       0.139923635814                    0           0.13994368          32.93297953
         "BPM.29R6.B1"        "BPM.30R6.B1"           14918.1956          14971.64709                    1       0.116373293359                    0           0.11641727          33.07292321
         "BPM.30R6.B1"        "BPM.31R6.B1"          14971.64709          15025.09857                    1        0.13996731362                    0           0.13994375          33.18934048
         "BPM.31R6.B1"        "BPM.32R6.B1"          15025.09857          15078.55006                    1       0.116468820154                    0           0.11641728          33.32928423
         "BPM.32R6.B1"        "BPM.33R6.B1"          15078.55006          15132.00154                    1      0.1399173160502                    0           0.13994368          33.44570151
         "BPM.33R6.B1"        "BPM.34R6.B1"          15132.00154          15185.45302                    1      0.1163692889394                    0           0.11641725          33.58564519
         "BPM.34R6.B1"        "BPM.33L7.B1"          15185.45302          15238.90451                    1      0.1399664211814                    0           0.13994374          33.70206244
         "BPM.33L7.B1"        "BPM.32L7.B1"          15238.90451          15292.35599                    1       0.116463901591                    0           0.11641728          33.84200618
         "BPM.32L7.B1"        "BPM.31L7.B1"          15292.35599          15345.80748                    1       0.139904167163                    0           0.13994368          33.95842346
         "BPM.31L7.B1"        "BPM.30L7.B1"          15345.80748          15399.25896                    1       0.116381545994                    0           0.11641727          34.09836714
         "BPM.30L7.B1"        "BPM.29L7.B1"          15399.25896          15452.71045                    1       0.139982370731                    0           0.13994375          34.21478441
         "BPM.29L7.B1"        "BPM.28L7.B1"          15452.71045          15506.16193                    1       0.116460053597                    0           0.11641727          34.35472816
         "BPM.28L7.B1"        "BPM.27L7.B1"          15506.16193          15559.61341                    1      0.1399015656882                    0           0.13994368          34.47114543
         "BPM.27L7.B1"        "BPM.26L7.B1"          15559.61341           15613.0649                    1      0.1163816775862                    0           0.11641727          34.61108911
         "BPM.26L7.B1"        "BPM.25L7.B1"           15613.0649          15666.51638                    1      0.1399802129636                    0           0.13994374          34.72750638
         "BPM.25L7.B1"        "BPM.24L7.B1"          15666.51638          15719.96787                    1        0.11645360573                    0           0.11641726          34.86745012
         "BPM.24L7.B1"        "BPM.23L7.B1"          15719.96787          15773.41935                    1       0.139891012691                    0           0.13994369          34.98386738
         "BPM.23L7.B1"        "BPM.22L7.B1"          15773.41935          15826.87083                    1       0.116394185765                    0           0.11641728          35.12381107
         "BPM.22L7.B1"        "BPM.21L7.B1"          15826.87083          15880.32232                    1       0.139994434028                    0           0.13994375          35.24022835
         "BPM.21L7.B1"        "BPM.20L7.B1"          15880.32232           15933.7738                    1       0.120237950432                    0           0.12020884           35.3801721
         "BPM.20L7.B1"        "BPM.19L7.B1"           15933.7738          15987.22529                    1      0.1437352878602                    0           0.14379114          35.50038094
         "BPM.19L7.B1"        "BPM.18L7.B1"          15987.22529          16040.67677                    1      0.1154257862558                    0           0.11544461          35.64417208
         "BPM.18L7.B1"        "BPM.17L7.B1"          16040.67677          16094.12825                    1       0.140667964468                    0           0.14061863          35.75961669
         "BPM.17L7.B1"        "BPM.16L7.B1"          16094.12825          16147.57974                    1       0.120580175114                    0           0.12056364          35.90023532
         "BPM.16L7.B1"        "BPM.15L7.B1"          16147.57974          16201.03122                    1       0.142980859936                    0           0.14304354          36.02079896
         "BPM.15L7.B1"        "BPM.14L7.B1"          16201.03122          16254.48271                    1       0.115188952704                    0           0.11519074           36.1638425
         "BPM.14L7.B1"        "BPM.13L7.B1"          16254.48271          16307.93419                    1       0.141448876592                    0           0.14138577          36.27903324
         "BPM.13L7.B1"        "BPM.12L7.B1"          16307.93419          16361.38567                    1       0.109046573636                    0           0.10904251          36.42041901
         "BPM.12L7.B1"        "BPM.11L7.B1"          16361.38567          16414.83716                    1      0.1267596024685                    0            0.1268146          36.52946152
         "BPM.11L7.B1"        "BPM.10L7.B1"          16414.83716          16467.61985                    1      0.0918757946835                    0           0.09188996          36.65627612
         "BPM.10L7.B1"         "BPM.9L7.B1"          16467.61985          16506.68684                    1       0.079682130646                    0           0.07966451          36.74816608
          "BPM.9L7.B1"         "BPM.8L7.B1"          16506.68684          16547.15183                    1        0.06175852183                    0           0.06173231          36.82783059
          "BPM.8L7.B1"         "BPM.7L7.B1"          16547.15183          16586.21782                    1       0.075828390715                    0            0.0758043           36.8895629
          "BPM.7L7.B1"         "BPM.6L7.B1"          16586.21782          16621.03582                    1       0.065758322096                    0           0.06576278           36.9653672
          "BPM.6L7.B1"       "BPMWC.6L7.B1"          16621.03582          16633.13832                    1       0.041599535974                    0           0.04161449          37.03112998
        "BPMWC.6L7.B1"       "BPMWE.5L7.B1"          16633.13832          16710.19232                    1       0.105731735631                    0           0.10577366          37.07274447
        "BPMWE.5L7.B1"        "BPMW.5L7.B1"          16710.19232          16733.39732                    1       0.011425932669                    0           0.01142863          37.17851813
         "BPMW.5L7.B1"       "BPMWE.4L7.B1"          16733.39732          16768.48232                    1       0.034486672749                    0           0.03449137          37.18994676
        "BPMWE.4L7.B1"        "BPMW.4L7.B1"          16768.48232          16796.58732                    1     0.07084204450299                    0           0.07083474          37.22443813
         "BPMW.4L7.B1"        "BPMW.4R7.B1"          16796.58732          16912.63432                    1       0.150728158426                    0           0.15067143          37.29527287
         "BPMW.4R7.B1"       "BPMWE.4R7.B1"          16912.63432          16940.73932                    1       0.012004565124                    0            0.0120019           37.4459443
        "BPMWE.4R7.B1"        "BPMW.5R7.B1"          16940.73932          16975.82432                    1     0.03270525214199                    0           0.03270246           37.4579462
         "BPMW.5R7.B1"       "BPMWE.5R7.B1"          16975.82432          16999.02932                    1      0.0612325812954                    0           0.06124534          37.49064866
        "BPMWE.5R7.B1"        "BPMR.6R7.B1"          16999.02932          17078.24482                    1      0.1723660641718                    0            0.1724237            37.551894
         "BPMR.6R7.B1"       "BPM_A.7R7.B1"          17078.24482          17116.28082                    1      0.0565784317538                    0            0.0565742           37.7243177
        "BPM_A.7R7.B1"         "BPM.8R7.B1"          17116.28082          17155.34681                    1       0.081280750911                    0           0.08125336           37.7808919
          "BPM.8R7.B1"         "BPM.9R7.B1"          17155.34681           17194.4138                    1       0.079081206407                    0           0.07904984          37.86214526
          "BPM.9R7.B1"        "BPM.10R7.B1"           17194.4138          17234.87878                    1       0.085366740777                    0           0.08536538           37.9411951
         "BPM.10R7.B1"        "BPM.11R7.B1"          17234.87878          17287.66147                    1       0.108979846437                    0           0.10902312          38.02656048
         "BPM.11R7.B1"        "BPM.12R7.B1"          17287.66147          17342.38796                    1       0.136812489325                    0           0.13683199           38.1355836
         "BPM.12R7.B1"        "BPM.13R7.B1"          17342.38796          17395.83944                    1       0.116782631382                    0           0.11674511          38.27241559
         "BPM.13R7.B1"        "BPM.14R7.B1"          17395.83944          17449.29093                    1       0.139032845834                    0           0.13901699           38.3891607
         "BPM.14R7.B1"        "BPM.15R7.B1"          17449.29093          17502.74241                    1      0.1190561085661                    0           0.11909936          38.52817769
         "BPM.15R7.B1"        "BPM.16R7.B1"          17502.74241          17556.19389                    1      0.1449129019599                    0           0.14492367          38.64727705
         "BPM.16R7.B1"        "BPM.17R7.B1"          17556.19389          17609.64538                    1        0.11642792237                    0           0.11638185          38.79220072
         "BPM.17R7.B1"        "BPM.18R7.B1"          17609.64538          17663.09686                    1       0.139410791874                    0           0.13939877          38.90858257
         "BPM.18R7.B1"        "BPM.19R7.B1"          17663.09686          17716.54835                    1       0.119660948608                    0           0.11970954          39.04798134
         "BPM.19R7.B1"        "BPM.20R7.B1"          17716.54835          17769.99983                    1       0.144432461489                    0           0.14443198          39.16769088
         "BPM.20R7.B1"        "BPM.21R7.B1"          17769.99983          17823.45131                    1       0.115892730507                    0           0.11584926          39.31212286
         "BPM.21R7.B1"        "BPM.22R7.B1"          17823.45131           17876.9028                    1      0.1399311664228                    0             0.139943          39.42797212
         "BPM.22R7.B1"        "BPM.23R7.B1"           17876.9028          17930.35428                    1      0.1163755963616                    0           0.11641727          39.56791512
         "BPM.23R7.B1"        "BPM.24R7.B1"          17930.35428          17983.80577                    1      0.1399538435976                    0           0.13994374          39.68433239
         "BPM.24R7.B1"        "BPM.25R7.B1"          17983.80577          18037.25725                    1       0.116464836029                    0           0.11641727          39.82427613
         "BPM.25R7.B1"        "BPM.26R7.B1"          18037.25725          18090.70874                    1       0.139931922347                    0            0.1399437           39.9406934
         "BPM.26R7.B1"        "BPM.27R7.B1"          18090.70874          18144.16022                    1       0.116373609728                    0           0.11641726           40.0806371
         "BPM.27R7.B1"        "BPM.28R7.B1"          18144.16022           18197.6117                    1       0.139959319548                    0           0.13994373          40.19705436
         "BPM.28R7.B1"        "BPM.29R7.B1"           18197.6117          18251.06319                    1        0.11645923356                    0           0.11641726          40.33699809
         "BPM.29R7.B1"        "BPM.30R7.B1"          18251.06319          18304.51467                    1      0.1399130629407                    0           0.13994369          40.45341535
         "BPM.30R7.B1"        "BPM.31R7.B1"          18304.51467          18357.96616                    1      0.1163804282882                    0           0.11641728          40.59335904
         "BPM.31R7.B1"        "BPM.32R7.B1"          18357.96616          18411.41764                    1      0.1399694931981                    0           0.13994374          40.70977632
         "BPM.32R7.B1"        "BPM.33R7.B1"          18411.41764          18464.86912                    1       0.116461877657                    0           0.11641726          40.84972006
         "BPM.33R7.B1"        "BPM.34R7.B1"          18464.86912          18518.32061                    1       0.139915436307                    0           0.13994371          40.96613732
         "BPM.34R7.B1"        "BPM.33L8.B1"          18518.32061          18571.77209                    1       0.116381728104                    0           0.11641727          41.10608103
         "BPM.33L8.B1"        "BPM.32L8.B1"          18571.77209          18625.22358                    1       0.139972187223                    0           0.13994372           41.2224983
         "BPM.32L8.B1"        "BPM.31L8.B1"          18625.22358          18678.67506                    1       0.116451527944                    0           0.11641726          41.36244202
         "BPM.31L8.B1"        "BPM.30L8.B1"          18678.67506          18732.12654                    1      0.1399006952451                    0           0.13994369          41.47885928
         "BPM.30L8.B1"        "BPM.29L8.B1"          18732.12654          18785.57803                    1      0.1163918258324                    0           0.11641729          41.61880297
         "BPM.29L8.B1"        "BPM.28L8.B1"          18785.57803          18839.02951                    1      0.1399810993995                    0           0.13994373          41.73522026
         "BPM.28L8.B1"        "BPM.27L8.B1"          18839.02951            18892.481                    1       0.116451163271                    0           0.11641726          41.87516399
         "BPM.27L8.B1"        "BPM.26L8.B1"            18892.481          18945.93248                    1       0.139902957647                    0           0.13994371          41.99158125
         "BPM.26L8.B1"        "BPM.25L8.B1"          18945.93248          18999.38397                    1       0.116391750337                    0           0.11641727          42.13152496
         "BPM.25L8.B1"        "BPM.24L8.B1"          18999.38397          19052.83545                    1       0.139983619106                    0           0.13994373          42.24794223
         "BPM.24L8.B1"        "BPM.23L8.B1"          19052.83545          19106.28693                    1       0.116441148442                    0           0.11641725          42.38788596
         "BPM.23L8.B1"        "BPM.22L8.B1"          19106.28693          19159.73842                    1      0.1398905250036                    0            0.1399437          42.50430321
         "BPM.22L8.B1"        "BPM.21L8.B1"          19159.73842           19213.1899                    1      0.1164024100424                    0           0.11641728          42.64424691
         "BPM.21L8.B1"        "BPM.20L8.B1"           19213.1899          19266.64139                    1         0.1393004825                    0           0.13925373          42.76066419
         "BPM.20L8.B1"        "BPM.19L8.B1"          19266.64139          19320.09287                    1       0.119705860289                    0           0.11968512          42.89991792
         "BPM.19L8.B1"        "BPM.18L8.B1"          19320.09287          19373.54435                    1       0.144535319983                    0           0.14458465          43.01960304
         "BPM.18L8.B1"        "BPM.17L8.B1"          19373.54435          19426.99584                    1       0.115842692782                    0            0.1158532          43.16418769
         "BPM.17L8.B1"        "BPM.16L8.B1"          19426.99584          19480.44732                    1       0.139841902637                    0           0.13979319          43.28004089
         "BPM.16L8.B1"        "BPM.15L8.B1"          19480.44732          19533.89881                    1      0.1202227465304                    0           0.12021803          43.41983408
         "BPM.15L8.B1"        "BPM.14L8.B1"          19533.89881          19587.35029                    1      0.1438842930776                    0           0.14394217          43.54005211
         "BPM.14L8.B1"        "BPM.13L8.B1"          19587.35029          19640.80177                    1       0.115421484687                    0           0.11541698          43.68399428
