@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=model_opticsfile.1_Qx0.31_Qy0.32_beam1/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/tracking/hole_in_one_dir/trackone.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/tracking/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.1_Qx0.31_Qy0.32_beam1/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/tracking"
@ Date %s "29. April 2021, 14:33:05"
@ CG %le 0.00046117720371410305
@ QG %le -1.0915692265640113
@ FILES %s "/home/eirik/CERN/global_coupling_correction3/tracking/hole_in_one_dir/trackone.sdds"
*                 NAME                    S                COUNT               F1001W               FWSTD1               F1001R               F1001I               F1010W               FWSTD2               F1010R               F1010I                Q1001             Q1001STD                Q1010             Q1010STD            MDLF1001R            MDLF1001I            MDLF1010R            MDLF1010I
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.15L4.B1"          6204.324627                    1     0.02606331911126                    0    -0.02025974845403     0.01639631652764    0.001221348301559                    0   0.0007133789054374   0.0009913537264757      0.3861049896703   7.135556350528e-05      0.1477812348251   0.0002405257783882                    0                    0                    0                    0
         "BPM.14L4.B1"          6257.773143                    1      0.0260648943355                    0    -0.02137894775242     0.01491037590807    0.001219788683553                    0    0.001019679336493  -0.0006694314627015      0.3974657986376   6.877989864967e-05      0.9045976213212   0.0002787460742735                    0                    0                    0                    0
         "BPM.13L4.B1"          6311.221659                    1     0.02606582849156                    0    -0.01842538861209     0.01843725764438    0.001220456366852                    0  -0.0006532410869526   -0.001030916982936      0.3693387199881   7.065493834176e-05      0.6571704960167   0.0002404129765231                    0                    0                    0                    0
         "BPM.12L4.B1"          6364.670174                    1     0.02606057421082                    0    -0.01958335242484     0.01719435477133    0.001214597908907                    0   -0.001015600810045   0.0006661854658854      0.3797139402415   7.756956635622e-05      0.4046592338973   0.0003607207413163                    0                    0                    0                    0
         "BPM.11L4.B1"           6418.11869                    1     0.02606186266734                    0    -0.01355636925681     0.02225860593713    0.001213014902749                    0   0.0006461465708841    0.001026596202616       0.331456283135   7.122588975462e-05      0.1576439186775    0.000255367529405                    0                    0                    0                    0
       "BPMCS.10L4.B1"          6469.765401                    1     0.02606224741966                    0    -0.01397152821032     0.02200084407545     0.00121262965733                    0     0.00113266914895  -0.0004330488250225      0.3344394395755   7.176108014559e-05      0.9389308692181   0.0002164034821932                    0                    0                    0                    0
         "BPM.10L4.B1"          6469.957401                    1     0.02606215224638                    0    -0.01387624510384      0.0220609519634    0.001212637673398                    0    0.001129811422851  -0.0004404727866039      0.3337514402224   7.083225035577e-05      0.9378869678841   0.0002430715137372                    0                    0                    0                    0
        "BPMCS.9L4.B1"          6508.830412                    1     0.02606217794427                    0   -0.005480371754027     0.02547945534419    0.001212612835305                    0   0.0001138884592361   -0.001207252793411      0.2781082144471   7.035243989715e-05      0.7620203350974   0.0002536140453919                    0                    0                    0                    0
          "BPM.9L4.B1"          6509.022412                    1     0.02606214376264                    0    -0.00552841806145      0.0254690386792    0.001212638731688                    0   0.0001074810310598   -0.001207866102494      0.2784084233157   7.081013031972e-05      0.7611756324073   0.0002434526197527                    0                    0                    0                    0
        "BPMCS.8L4.B1"          6549.293422                    1     0.02606218633756                    0    0.006396450580072     0.02526505445612    0.001212575920636                    0    -0.00119971170096  -0.0001761595807361      0.2049245614676   7.112666296816e-05      0.5202545966916   0.0002477211463639                    0                    0                    0                    0
          "BPM.8L4.B1"          6549.485422                    1     0.02606214439888                    0    0.006676661413951     0.02519241082214    0.001212638183344                    0   -0.001202047904478  -0.0001599130984143      0.2031568204018   7.080421988148e-05      0.5181003829884   0.0002436768906892                    0                    0                    0                    0
        "BPMCS.7L4.B1"          6588.357433                    1     0.02606205451881                    0     0.02327435567658     0.01172753399406    0.001212760814157                    0  -0.0002551764410595    0.001185611140418     0.06867601132056   7.011794942275e-05       0.280791749236    0.000249762591743                    0                    0                    0                    0
          "BPM.7L4.B1"          6588.549433                    1     0.02610489434735                    0      0.0235942378544      0.0111703826683    0.001251532819135                    0  -0.0002172259555357    0.001232536929108     0.06881073027351   7.081818512543e-05       0.280185225201   0.0002436034083006                    0                    0                    0                    0
        "BPMYB.6L4.B1"          6685.153433                    1     0.02609177716568                    0     0.02515440158306    0.006930866948788    0.001228447774229                    0    0.001094494867532   0.0005578215834415     0.03409792206447    0.001231049918548     0.06644291125158      0.0585447130966                    0                    0                    0                    0
        "BPMYA.5L4.B1"          6722.153433                    1     0.02611771946087                    0     0.02556468547868    0.005346225417332    0.001264920587758                    0    0.001205920783669   0.0003818103676563     0.02727069976168   7.238759436115e-05     0.04869490929865   0.0001131565636227                    0                    0                    0                    0
       "BPMWI.A5L4.B1"          6798.755933                    1     0.02611771658344                    0     0.02445536820989    0.009168974056653    0.001264919516749                    0     0.00122645494749  -0.0003095636374493     0.05154971837222   7.238996961428e-05      0.9605450173545   0.0001129864279025                    0                    0                    0                    0
       "BPMWA.B5L4.B1"          6824.619933                    1     0.02611771564979                    0     0.02416032726474    0.009920365780741     0.00126492176419                    0    0.001137311439313  -0.0005536693593919     0.05646896311905   7.240432186656e-05      0.9277897917754   0.0001138591699273                    0                    0                    0                    0
       "BPMWA.A5L4.B1"          6833.504933                    1     0.02611771712669                    0     0.02409259752941     0.01008374395725    0.001264920737067                    0    0.001094458814798  -0.0006341800799261     0.05754669566976   7.238665480145e-05      0.9163118519366   0.0001132417737749                    0                    0                    0                    0
       "BPMWA.A5R4.B1"          6881.553933                    1     0.02611771994603                    0     0.02412131929324      0.0100148515083    0.001264920178063                    0   0.0007630810387527   -0.001008826241315     0.05709187043275   7.238019894893e-05      0.8529624757649   0.0001124077803144                    0                    0                    0                    0
       "BPMWA.B5R4.B1"          6890.438933                    1     0.02611771657531                    0     0.02420119973268    0.009820236789777    0.001264920340977                    0   0.0006859740778688   -0.001062761983471     0.05580993568068   7.238515446115e-05      0.8411201277727   0.0001132094278284                    0                    0                    0                    0
        "BPMYB.5R4.B1"          6992.829433                    1     0.02611771781255                    0     0.02573567212092    0.004450883532577    0.001264920674925                    0  -0.0003121414707108   -0.001225802600795     0.02171544324661    7.23893840173e-05      0.7102118174151   0.0001132806467444                    0                    0                    0                    0
        "BPMYA.6R4.B1"          7024.393433                    1     0.02611771759161                    0     0.02556943216228    0.005323467957414     0.00126492049621                    0  -0.0005831588966376   -0.001122474749384     0.02712868060321   7.238642281665e-05      0.6736369601737   0.0001132454026578                    0                    0                    0                    0
        "BPMCS.7R4.B1"          7120.717433                    1     0.02611767318948                    0     0.02585316653012   -0.003707645236292    0.001264973422145                    0   -0.001011104998047   0.0007601476446452      0.9717895694345   7.218383048663e-05      0.3972937714704   0.0001103598048551                    0                    0                    0                    0
          "BPM.7R4.B1"          7120.909433                    1     0.02611771679316                    0     0.02582597640407   -0.003892823302441     0.00126492019525                    0   -0.001003884714579   0.0007695703867661      0.9706490408677   7.239167379385e-05      0.3958001649964   0.0001133077596695                    0                    0                    0                    0
        "BPMCS.8R4.B1"          7158.506443                    1     0.02611770908694                    0     0.02562759336371   -0.005035989111821     0.00126489457887                    0   0.0009291380177328   0.0008582894847645      0.9635792967016   7.263918510522e-05      0.1185877241696   0.0001092631008798                    0                    0                    0                    0
          "BPM.8R4.B1"          7158.698443                    1     0.02611772045326                    0     0.02569362891701   -0.004687510506626    0.001264918234385                    0   0.0009435384828328    0.000842468557925      0.9657406382082   7.239839612385e-05      0.1158959933102   0.0001133689105059                    0                    0                    0                    0
        "BPMCS.9R4.B1"          7197.571454                    1     0.02611766447806                    0      0.0242497735436    0.009699529930501    0.001264911695818                    0   0.0001192055984742   -0.001259282185815     0.05501713544688   7.223817488404e-05      0.7649169645767   0.0001226519022699                    0                    0                    0                    0
          "BPM.9R4.B1"          7197.763454                    1     0.02611771469135                    0     0.02433419879584    0.009485873162943    0.001264917527537                    0   0.0001051089860287   -0.001260542919748     0.05361721126584   7.239713855654e-05      0.7631363953628   0.0001132024523132                    0                    0                    0                    0
       "BPMCS.10R4.B1"          7238.034465                    1     0.02611772500228                    0     0.02517363946597   -0.006958694944593    0.001264911201357                    0   -0.001233751012193  -0.0002790318749349       0.951536167793   7.220396283476e-05      0.5352944216247   0.0001051102409388                    0                    0                    0                    0
         "BPM.10R4.B1"          7238.226465                    1     0.02611771131146                    0     0.02518999377295   -0.006899207046296    0.001264917935671                    0   -0.001235121122021   -0.000272934420548      0.9519121244555   7.237046787101e-05      0.5345081460871   0.0001127512801915                    0                    0                    0                    0
         "BPM.11R4.B1"          7290.065175                    1     0.02611679059497                    0     0.02454651040212   -0.008919393368409    0.001265261538968                    0  -0.0005512477663061    0.001138864637318      0.9389888313845   7.344318347017e-05      0.3216417672394   9.582631156794e-05                    0                    0                    0                    0
         "BPM.12R4.B1"          7344.788691                    1     0.02611834948265                    0     0.02360652394029    -0.01117587612468    0.001266853878182                    0    0.001151872623979   0.0005273596560133      0.9240892481192    7.13907192774e-05     0.06822761900386   0.0001267093994483                    0                    0                    0                    0
         "BPM.13R4.B1"          7398.237207                    1     0.02611075955906                    0     0.02517765613395   -0.006917904043279    0.001264514475701                    0   0.0004905266234974   -0.001165495813334      0.9517818248892   7.945085953829e-05      0.8132751045476   0.0002282278411153                    0                    0                    0                    0
         "BPM.14R4.B1"          7451.685723                    1     0.02611128087799                    0     0.02396475233377    -0.01036772080403    0.001263885680434                    0   -0.001165177589154  -0.0004896613104358      0.9294728996908   7.170653299538e-05      0.5631875098636   0.0001108706089651                    0                    0                    0                    0
         "BPM.15R4.B1"          7505.134239                    1     0.02611280496429                    0     0.02517530285154   -0.006934169700539    0.001263304054779                    0  -0.0004882972819205    0.001165119263976      0.9516825434659   7.103666293328e-05      0.3130249093547   0.0001383430597918                    0                    0                    0                    0
         "BPM.16R4.B1"          7558.582755                    1     0.02611116308565                    0     0.02395767962993    -0.01038375772227    0.001261614289825                    0    0.001163243394515   0.0004884008818666      0.9293682281583   7.330520534978e-05     0.06313021949316   0.0001052445873856                    0                    0                    0                    0
         "BPM.17R4.B1"          7612.031271                    1     0.02611873539091                    0     0.02518612463191   -0.006917186165369    0.001263939580314                    0   0.0004964346523624    -0.00116236650787       0.951801517219   6.520594142642e-05      0.8141331096969   3.514892672626e-06                    0                    0                    0                    0
         "BPM.18R4.B1"          7665.479786                    1     0.02611820206867                    0     0.02397173096696    -0.01036902086734    0.001264571237008                    0   -0.001162813793608  -0.0004969954676475      0.9294841172042   7.294343488438e-05      0.5641771414794   0.0001210655422602                    0                    0                    0                    0
         "BPM.19R4.B1"          7718.928302                    1     0.02611668840087                    0     0.02517957195834   -0.006933294240343    0.001265163535663                    0  -0.0004987636142151    0.001162701005894      0.9516955138215   7.360770073963e-05      0.3143897943764   9.377631817136e-05                    0                    0                    0                    0
         "BPM.20R4.B1"          7772.376818                    1      0.0261183421609                    0     0.02396510181428    -0.01038468546779     0.00126684953755                    0    0.001164225885998    0.000499485572527      0.9293826949697   7.133851076023e-05     0.06439720479081   0.0001268465207918                    0                    0                    0                    0
         "BPM.21R4.B1"          7825.825334                    1     0.02611075930935                    0     0.02517763451267   -0.006917981790761    0.001264511403014                    0   0.0004915619424677   -0.001165056198245      0.9517813337738   7.944456778396e-05      0.8134166638882   0.0002283354217459                    0                    0                    0                    0
         "BPM.22R4.B1"           7879.27385                    1     0.02611128144057                    0     0.02396466684523    -0.01036791982347    0.001263881127648                    0   -0.001164739073878  -0.0004906917511105        0.92947157982   7.169624295878e-05      0.5633285227577   0.0001109258326622                    0                    0                    0                    0
         "BPM.23R4.B1"          7932.722366                    1     0.02611280220067                    0     0.02517526050947   -0.006934313019436    0.001263298775935                    0  -0.0004893327541999    0.001164679034303      0.9516816313659   7.103460473396e-05      0.3131666672287   0.0001382940495029                    0                    0                    0                    0
         "BPM.24R4.B1"          7986.170882                    1     0.02611116086917                    0      0.0239576189923    -0.01038389205239    0.001261609981649                    0    0.001162801360625   0.0004894412544154      0.9293673291855   7.329648036547e-05     0.06327283006604   0.0001053132730856                    0                    0                    0                    0
         "BPM.25R4.B1"          8039.619398                    1     0.02611873385295                    0     0.02518606203869   -0.006917408262104    0.001263942182418                    0   0.0004974787430251   -0.001161922863504      0.9518001116547   6.519470288393e-05      0.8142759655013   3.533060858979e-06                    0                    0                    0                    0
         "BPM.26R4.B1"          8093.067914                    1     0.02611819915122                    0     0.02397164273575     -0.0103692174947    0.001264575991937                    0   -0.001162371824482   -0.000498040340771       0.929482803615    7.29372315827e-05      0.5643199334676   0.0001211124671376                    0                    0                    0                    0
         "BPM.27R4.B1"           8146.51643                    1     0.02611668984825                    0     0.02517953464973   -0.006933435184146     0.00126516807594                    0  -0.0004998053539875    0.001162258520512      0.9516946248891   7.359815158259e-05      0.3145321658232   9.389971723528e-05                    0                    0                    0                    0
         "BPM.28R4.B1"          8199.964946                    1     0.02611834294314                    0     0.02396504522785    -0.01038481802068    0.001266853231339                    0    0.001163780634541   0.0005005314619701      0.9293818167014    7.13306220918e-05      0.0645399963506   0.0001268447309578                    0                    0                    0                    0
         "BPM.29R4.B1"          8253.413461                    1     0.02611075934506                    0     0.02517757426428   -0.006918201192683     0.00126450781934                    0   0.0004926099417392    -0.00116460957856      0.9517799477833   7.943685066523e-05      0.8135600360199    0.000228418318517                    0                    0                    0                    0
         "BPM.30R4.B1"          8306.861977                    1     0.02611018899478                    0     0.02396342597561    -0.01036803669239    0.001264983857149                    0   -0.001165449323163  -0.0004918455387483      0.9294676719719   7.228036260155e-05      0.5634265877477    0.000119422694594                    0                    0                    0                    0
         "BPM.31R4.B1"          8360.310493                    1     0.02611158145578                    0     0.02517372906072   -0.006935275863215    0.001264531494762                    0  -0.0004905811209827    0.001165491340586      0.9516732175025   7.104176795821e-05      0.3132711496415   0.0001385633786087                    0                    0                    0                    0
         "BPM.32R4.B1"          8413.759009                    1     0.02610994003844                    0     0.02395553153089    -0.01038563805855    0.001262843334263                    0    0.001163627468563   0.0004906571117377      0.9293522274476   7.329224192155e-05     0.06337290269173   0.0001056427587702                    0                    0                    0                    0
         "BPM.33R4.B1"          8467.207525                    1     0.02611751351473                    0     0.02518444108801   -0.006918702138157    0.001265181576828                    0   0.0004987174633055   -0.001162740432831      0.9517896172845   6.519838705163e-05      0.8143779134714   4.017415206863e-06                    0                    0                    0                    0
         "BPM.34R4.B1"          8520.656041                    1     0.02611807229095                    0     0.02397145061945    -0.01036934209072    0.001264709951948                    0   -0.001162017015643  -0.0004992070892058      0.9294816172817   7.235119900889e-05       0.564472711418   0.0001132719714787                    0                    0                    0                    0
         "BPM.33L5.B1"          8574.104557                    1     0.02611669086604                    0     0.02517953617088   -0.006933433493713    0.001265171480325                    0  -0.0005008620244554    0.001161807259009      0.9516946366643   7.359327927224e-05      0.3146767058665   9.423845557634e-05                    0                    0                    0                    0
         "BPM.32L5.B1"          8627.553073                    1     0.02611659951648                    0      0.0239633146244    -0.01038442692285    0.001265091088663                    0    0.001161475738894   0.0005014275327257      0.9293794095282   7.230370219448e-05     0.06475981027021   0.0001140166548371                    0                    0                    0                    0
         "BPM.31L5.B1"          8681.001589                    1     0.02610881604217                    0     0.02517534058469   -0.006918995705203    0.001262527123546                    0   0.0004932918274325   -0.001162169484489      0.9517712308651   7.948638761475e-05      0.8137603037104   0.0002290497174679                    0                    0                    0                    0
         "BPM.30L5.B1"          8734.450105                    1     0.02610933922374                    0     0.02396164801206     -0.0103700057496    0.001261894371671                    0    -0.00116187288499  -0.0004923705965816       0.929452163822   7.172612955979e-05      0.5636652614959   0.0001112358440048                    0                    0                    0                    0
         "BPM.29L5.B1"           8787.89862                    1     0.02611085315131                    0     0.02517283750227   -0.006935769919318    0.001261310404014                    0  -0.0004910510152174    0.001161797243811      0.9516687050473   7.107695220411e-05      0.3135086769025   0.0001385158672911                    0                    0                    0                    0
         "BPM.28L5.B1"          8841.347136                    1      0.0261109561646                    0     0.02395747271334    -0.01038371479862    0.001261391828856                    0     0.00116174729351   0.0004913782371304      0.9293679250835    7.23652688801e-05     0.06354933798566   0.0001186929589166                    0                    0                    0                    0
         "BPM.27L5.B1"          8894.795652                    1     0.02611873110699                    0     0.02518607704044   -0.006917343272685    0.001263946955903                    0   0.0004995990839207   -0.001161017942447      0.9518005186684    6.51876002907e-05       0.814566270055   3.361986827894e-06                    0                    0                    0                    0
         "BPM.26L5.B1"          8948.244168                    1     0.02611819457739                    0     0.02397167701254    -0.01036912673223    0.001264583381665                    0   -0.001161468910744  -0.0005001610726153       0.929483393561   7.293199270198e-05      0.5646100362008    0.000121152556417                    0                    0                    0                    0
         "BPM.25L5.B1"          9001.692684                    1     0.02611669175816                    0     0.02517956330623   -0.006933338308371    0.001265175877564                    0  -0.0005019184730135    0.001161356038266      0.9516952391736   7.358844882331e-05      0.3148212049742    9.40000408543e-05                    0                    0                    0                    0
         "BPM.24L5.B1"            9055.1412                    1     0.02611834491876                    0     0.02396507517802    -0.01038475387321    0.001266860123104                    0    0.001162877670371   0.0005026431092366      0.9293822478462   7.133044939092e-05     0.06482848837315   0.0001268124232411                    0                    0                    0                    0
         "BPM.23L5.B1"          9108.589716                    1      0.0261107598907                    0     0.02517759282928   -0.006918135687647    0.001264499593139                    0   0.0004947203982055    -0.00116370569675      0.9517803644805   7.943335204205e-05      0.8138489810982    0.000228622010927                    0                    0                    0                    0
         "BPM.22L5.B1"          9162.038232                    1     0.02611128403827                    0     0.02396462417592    -0.01036802499195    0.001263865782482                    0   -0.001163386569972  -0.0004938505896925      0.9294708895185   7.168311597637e-05       0.563761211468    0.000111046131971                    0                    0                    0                    0
         "BPM.21L5.B1"          9215.486748                    1     0.02611279444141                    0      0.0251752230988   -0.006934419619911    0.001263282796033                    0  -0.0004925015007954    0.001163325274576      0.9516809401655   7.103097671929e-05      0.3136008021727   0.0001382531788366                    0                    0                    0                    0
         "BPM.20L5.B1"          9268.935264                    1     0.02611115388479                    0     0.02395757591634    -0.01038397387361    0.001261595863955                    0    0.001161447882738    0.000492608302439       0.929366764789   7.328573439676e-05     0.06370734676108    0.000105454572965                    0                    0                    0                    0
         "BPM.19L5.B1"          9322.383779                    1     0.02611872908386                    0     0.02518603596872   -0.006917485174416    0.001263949877119                    0   0.0005006444805387   -0.001160570719937      0.9517996189543   6.518109492604e-05      0.8147094516589   3.360200378155e-06                    0                    0                    0                    0
         "BPM.18L5.B1"          9375.832295                    1     0.02611819230808                    0     0.02397158948427    -0.01036932336459    0.001264587230292                    0   -0.001161023442861  -0.0005012039785792      0.9294820817972   7.292641451047e-05      0.5647527701269   0.0001211291032489                    0                    0                    0                    0
         "BPM.17L5.B1"          9429.280811                    1      0.0261166927391                    0     0.02517950786458   -0.006933543345633    0.001265180161543                    0  -0.0005029576086131    0.001160911058221      0.9516939442326   7.357782731281e-05      0.3149633986409   9.403611527814e-05                    0                    0                    0                    0
         "BPM.16L5.B1"          9482.729327                    1     0.02611834566883                    0      0.0239650110186     -0.0103849038202    0.001266863718473                    0    0.001162432904594   0.0005036798819688      0.9293812539461   7.132141663558e-05     0.06497020251824   0.0001268378928795                    0                    0                    0                    0
         "BPM.15L5.B1"          9536.177843                    1      0.0261107598608                    0     0.02517755331125   -0.006918279393568    0.001264496295425                    0   0.0004957521982103   -0.001163262927765      0.9517794568515   7.942675772786e-05      0.8139902903968   0.0002287007165272                    0                    0                    0                    0
         "BPM.14L5.B1"          9589.626359                    1     0.02611128509159                    0      0.0239645391325    -0.01036822421154    0.001263860957682                    0   -0.001162944049925  -0.0004948794369319      0.9294695697201   7.167626736058e-05       0.563902240682   0.0001110537371824                    0                    0                    0                    0
         "BPM.13L5.B1"          9643.074875                    1     0.02611278901899                    0     0.02517516020189   -0.006934627542952    0.001263278743058                    0  -0.0004935369228395    0.001162881975291      0.9516796145076   7.101541374543e-05      0.3137427199604   0.0001391338055827                    0                    0                    0                    0
         "BPM.12L5.B1"          9696.523391                    1     0.02611122710953                    0     0.02467351505104   -0.008544813408821    0.001261688572947                    0     0.00118358672806   0.0004370131717318      0.9413991739901    7.34591926591e-05     0.05615739780445   0.0001018295488918                    0                    0                    0                    0
         "BPM.11L5.B1"          9749.971907                    1     0.02611858836621                    0     0.02595997163381   -0.002874113953088    0.001262879779981                    0   0.0003689292692967   -0.001207789937423       0.976911091977   6.417587536899e-05      0.7970733557402   1.119539786147e-05                    0                    0                    0                    0
         "BPM.10L5.B1"          9802.752617                    1     0.02611942318289                    0     0.02513438849055   -0.007105405168834    0.001262176417087                    0   -0.001194290479848  -0.0004083620423027      0.9506111355825   7.234626752136e-05      0.5523294316419   0.0001132196164625                    0                    0                    0                    0
          "BPM.9L5.B1"          9841.817628                    1     0.02611942702128                    0     0.02525467337952   -0.006665278719897    0.001262176782897                    0  -0.0006879473881182    0.001058214828126      0.9533919852894    7.23404380421e-05       0.341635616401   0.0001131461180515                    0                    0                    0                    0
          "BPM.8L5.B1"          9882.280639                    1     0.02611943764668                    0     0.02076406015039    -0.01584546714521    0.001262178780065                    0      0.0012610310696  -5.381370038788e-05      0.8907174994577   7.234429067448e-05      0.9931047188769   0.0001133782691276                    0                    0                    0                    0
         "BPMR.7L5.B1"          9921.346649                    1       0.026119431313                    0     0.02597656905542    0.002728104144541     0.00126218020895                    0  -0.0002737424391152   -0.001232137961793     0.01111382876477   7.236241066503e-05      0.7151003215347    0.000113073611185                    0                    0                    0                    0
          "BPM.6L5.B1"          9958.240649                    1     0.02611943052614                    0     0.02588670420913   -0.003478964817166    0.001262175524208                    0   -0.001078164236228  -0.0006562384731405      0.9731980011345   7.231049885056e-05      0.5869139280588   0.0001139079957766                    0                    0                    0                    0
         "BPMR.5L5.B1"          9990.140649                    1     0.02611942914083                    0     0.02583370802644   -0.003852805243891     0.00126217691583                    0   -0.001261168924622  -5.043322735346e-05      0.9708972472179   7.231524743478e-05      0.5062538650697   0.0001140006414554                    0                    0                    0                    0
        "BPMYA.4L5.B1"          10017.54665                    1     0.02611940520793                    0     0.02567241538983   -0.004811487968162    0.001262196330677                    0   -0.001178024699018   0.0004532078835132      0.9649732750529   7.242274222046e-05      0.4414403206056   0.0001131317841277                    0                    0                    0                    0
        "BPMWB.4L5.B1"          10038.68115                    1      0.0261194336251                    0     0.02609339846625   -0.001165919970292    0.001262179486141                    0  -0.0009379227778858   0.0008446288640335       0.987353485565   7.238392287857e-05      0.3832135780584   0.0001139989927161                    0                    0                    0                    0
        "BPMSY.4L5.B1"          10131.46115                    1     0.02577110246037                    0     0.02574710729048    0.001111840004555    0.001023417611039                    0   0.0005293319239064   0.0008758945832226    0.001254881079533   0.0003379887184311      0.1645130750848     0.01854717884014                    0                    0                    0                    0
         "BPMS.2L5.B1"          10158.24665                    1     0.02553191903282                    0     0.02527507318415     0.00361241816987   0.0008613043516031                    0   0.0006216478926483   0.0005961535738855     0.01692641625974   7.370009691943e-05      0.1239586423476   0.0001224542260295                    0                    0                    0                    0
       "BPMWF.A1L5.B1"          10168.05165                    1     0.02553105959591                    0      0.0251267500315      0.0045256421582   0.0008600579483863                    0   0.0007584169090679   0.0004055902693881     0.02269378942109   8.067720946329e-05     0.08045149225826   0.0002730948443223                    0                    0                    0                    0
        "BPMSW.1L5.B1"          10168.21165                    1     0.02553190930987                    0     0.02512773069391    0.004524990959287   0.0008612854108386                    0   0.0007618172291945   0.0004018047638166     0.02268886218716   7.386498324973e-05     0.07953636272295   0.0001223994674727                    0                    0                    0                    0
        "BPMSW.1R5.B1"          10211.33965                    1     0.02553145562307                    0     0.02512811228983    0.004520309611356   0.0008618158168136                    0  -0.0006190972963843   0.0005995373547325     0.02265966519689   7.023646602829e-05      0.3798414341573   0.0002568668365115                    0                    0                    0                    0
       "BPMWF.A1R5.B1"          10211.49965                    1     0.02553190112966                    0     0.02512846149052    0.004520884693747   0.0008612967087872                    0   -0.000615164131826   0.0006028309145046      0.0226629319978   7.382673722906e-05      0.3789004833751   0.0001191632458849                    0                    0                    0                    0
         "BPMS.2R5.B1"          10221.30465                    1     0.02529245307979                    0     0.02503812356367    0.003577785796211   0.0009746605382085                    0  -0.0006665487503198   0.0007111089425594     0.01686865768277   0.0003448785763157      0.3728861305178     0.02260232270988                    0                    0                    0                    0
        "BPMSY.4R5.B1"          10248.09015                    1     0.02494442429412                    0     0.02492102666445    0.001080154319941    0.001152104089412                    0  -0.0006435827167952   0.0009555862700368    0.001091989561392   7.546705429917e-05      0.3478307914141   0.0003219381567996                    0                    0                    0                    0
        "BPMWB.4R5.B1"          10340.87015                    1     0.02494442338285                    0     0.02491995074592    -0.00110467765609    0.001152099010997                    0   0.0009807840525575   0.0006044789271669      0.9871475145134   7.553260871541e-05     0.09140640119425   0.0003205627943471                    0                    0                    0                    0
        "BPMYA.4R5.B1"          10362.00265                    1     0.02494442161416                    0     0.02451921330225   -0.004586103869718    0.001152100102123                    0    0.001132115624504   0.0002136559338409       0.964769605965   7.547492952353e-05     0.03318709225797     0.00032238509626                    0                    0                    0                    0
          "BPM.5R5.B1"          10383.12065                    1      0.0249444321651                    0     0.02451960968458   -0.004584041552516    0.001152113119409                    0    0.001143450711465  -0.0001410145750154      0.9647827850249   7.534898197597e-05      0.9839714731506   0.0003253395668311                    0                    0                    0                    0
       "BPMWT.C6R5.B1"          10392.92765                    1     0.02494443622201                    0     0.02473543541618   -0.003222286952799    0.001152120373909                    0    0.001108719153961  -0.0003132462188367       0.973580706061   7.555524347271e-05      0.9596767453362   0.0003199625430526                    0                    0                    0                    0
       "BPMWT.D6R5.B1"          10403.00065                    1     0.02494419435797                    0     0.02482118277381   -0.002474210556379    0.001151880322942                    0     0.00104720247014  -0.0004797866868876      0.9783850008271   7.536304799061e-05      0.9351252192051   0.0003084427214806                    0                    0                    0                    0
       "BPMWT.A6R5.B1"          10404.17865                    1      0.0249444530271                    0     0.02482470679854   -0.002441243369232    0.001152142104721                    0    0.001038597437719  -0.0004987452173535      0.9785965810505    7.56984283941e-05      0.9322483683341   0.0003199755489895                    0                    0                    0                    0
       "BPMWT.B6R5.B1"          10410.00065                    1     0.02494437522835                    0     0.02482302882217   -0.002457457146435    0.001152053392842                    0   0.0009889726669093  -0.0005908976933998      0.9784925072016   7.534474040215e-05      0.9177849469152   0.0003204381076809                    0                    0                    0                    0
         "BPMR.6R5.B1"          10415.02065                    1     0.02494442118519                    0     0.02479486899979   -0.002727383278441    0.001152100080834                    0   0.0009376447014977  -0.0006694453002386      0.9767608794327   7.543984316535e-05      0.9048188480432   0.0003229959002035                    0                    0                    0                    0
        "BPM_A.7R5.B1"          10449.03465                    1     0.02494442058812                    0     0.02493146216978  -0.0008039356651782    0.001152106347775                    0   0.0003303604670689   -0.001103725961632      0.9890669183637   7.549845732158e-05      0.7997870895653   0.0003224186294302                    0                    0                    0                    0
          "BPM.8R5.B1"          10490.47364                    1      0.0249444199977                    0     0.02438360893605   -0.005259629670899    0.001152105669305                    0   -0.001046859823214  -0.0004810737820592      0.9603848729759   7.548402153411e-05      0.5720557009027   0.0003219196577187                    0                    0                    0                    0
          "BPM.9R5.B1"          10529.54063                    1     0.02494442649468                    0     0.02099314763643    -0.01347264508044    0.001152104054045                    0   0.0002192117397003    0.001131057012057      0.9033909633466   7.548360117665e-05      0.2230299817112    0.000321603226046                    0                    0                    0                    0
