@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=model_opticsfile.1_Qx0.31_Qy0.32_beam1/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/tracking/hole_in_one_dir/trackone.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/tracking/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.1_Qx0.31_Qy0.32_beam1/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/tracking"
@ Date %s "29. April 2021, 14:33:05"
@ Q1 %le 0.30000305175799996
@ MUX %le 0.0
@ Q2 %le 0.332000732422
@ MUY %le 0.0
@ FILES %s "/home/eirik/CERN/global_coupling_correction3/tracking/hole_in_one_dir/trackone.sdds.linx"
*                 NAME                NAME2                    S                   S1                COUNT               PHASEX               STDPHX               PHXMDL               MUXMDL
$                   %s                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.31R4.B1"        "BPM.32R4.B1"          8360.310493          8413.759009                    1       0.140828443721                    0           0.14084245          19.14010477
         "BPM.32R4.B1"        "BPM.33R4.B1"          8413.759009          8467.207525                    1       0.108228901252                    0           0.10827176          19.28094722
         "BPM.33R4.B1"        "BPM.34R4.B1"          8467.207525          8520.656041                    1       0.131362839365                    0           0.13134693          19.38921898
         "BPM.34R4.B1"        "BPM.33L5.B1"          8520.656041          8574.104557                    1      0.1195468920885                    0           0.11950034          19.52056591
         "BPM.33L5.B1"        "BPM.32L5.B1"          8574.104557          8627.553073                    1      0.1408240556505                    0           0.14084552          19.64006625
         "BPM.32L5.B1"        "BPM.31L5.B1"          8627.553073          8681.001589                    1       0.108231641594                    0           0.10827348          19.78091177
         "BPM.31L5.B1"        "BPM.30L5.B1"          8681.001589          8734.450105                    1       0.131361068787                    0           0.13134415          19.88918525
         "BPM.30L5.B1"        "BPM.29L5.B1"          8734.450105           8787.89862                    1       0.119541813847                    0           0.11949832           20.0205294
         "BPM.29L5.B1"        "BPM.28L5.B1"           8787.89862          8841.347136                    1       0.140820871096                    0           0.14084859          20.14002772
         "BPM.28L5.B1"        "BPM.27L5.B1"          8841.347136          8894.795652                    1       0.108236433425                    0           0.10827521          20.28087631
         "BPM.27L5.B1"        "BPM.26L5.B1"          8894.795652          8948.244168                    1       0.131362355359                    0           0.13134137          20.38915152
         "BPM.26L5.B1"        "BPM.25L5.B1"          8948.244168          9001.692684                    1      0.1195439365979                    0           0.11949629          20.52049289
         "BPM.25L5.B1"        "BPM.24L5.B1"          9001.692684            9055.1412                    1      0.1408319169781                    0           0.14085168          20.63998918
         "BPM.24L5.B1"        "BPM.23L5.B1"            9055.1412          9108.589716                    1       0.108229862399                    0           0.10827692          20.78084086
         "BPM.23L5.B1"        "BPM.22L5.B1"          9108.589716          9162.038232                    1       0.131346831012                    0           0.13133858          20.88911778
         "BPM.22L5.B1"        "BPM.21L5.B1"          9162.038232          9215.486748                    1       0.119542937979                    0           0.11949427          21.02045636
         "BPM.21L5.B1"        "BPM.20L5.B1"          9215.486748          9268.935264                    1       0.140835655499                    0           0.14085477          21.13995063
         "BPM.20L5.B1"        "BPM.19L5.B1"          9268.935264          9322.383779                    1       0.108240089503                    0           0.10827866           21.2808054
         "BPM.19L5.B1"        "BPM.18L5.B1"          9322.383779          9375.832295                    1       0.131357285075                    0           0.13133582          21.38908406
         "BPM.18L5.B1"        "BPM.17L5.B1"          9375.832295          9429.280811                    1      0.1195399739512                    0           0.11949223          21.52041988
         "BPM.17L5.B1"        "BPM.16L5.B1"          9429.280811          9482.729327                    1      0.1408379233938                    0           0.14085784          21.63991211
         "BPM.16L5.B1"        "BPM.15L5.B1"          9482.729327          9536.177843                    1       0.108233478624                    0           0.10828037          21.78076995
         "BPM.15L5.B1"        "BPM.14L5.B1"          9536.177843          9589.626359                    1       0.131341812883                    0           0.13133303          21.88905032
         "BPM.14L5.B1"        "BPM.13L5.B1"          9589.626359          9643.074875                    1       0.119539003865                    0           0.11949021          22.02038335
         "BPM.13L5.B1"        "BPM.12L5.B1"          9643.074875          9696.523391                    1       0.138696535585                    0           0.13871477          22.13987356
         "BPM.12L5.B1"        "BPM.11L5.B1"          9696.523391          9749.971907                    1       0.106931056954                    0           0.10697002          22.27858833
         "BPM.11L5.B1"        "BPM.10L5.B1"          9749.971907          9802.752617                    1       0.130486732126                    0           0.13046793          22.38555835
         "BPM.10L5.B1"         "BPM.9L5.B1"          9802.752617          9841.817628                    1      0.1086773490046                    0           0.10863638          22.51602628
          "BPM.9L5.B1"         "BPM.8L5.B1"          9841.817628          9882.280639                    1      0.2093142148884                    0           0.20936006          22.62466266
          "BPM.8L5.B1"        "BPMR.7L5.B1"          9882.280639          9921.346649                    1       0.073958593281                    0           0.07397592          22.83402272
         "BPMR.7L5.B1"         "BPM.6L5.B1"          9921.346649          9958.240649                    1       0.079554651958                    0           0.07954331          22.90799864
          "BPM.6L5.B1"        "BPMR.5L5.B1"          9958.240649          9990.140649                    1        0.04157314379                    0           0.04155727          22.98754195
         "BPMR.5L5.B1"       "BPMYA.4L5.B1"          9990.140649          10017.54665                    1       0.036555074455                    0           0.03653969          23.02909922
        "BPMYA.4L5.B1"       "BPMWB.4L5.B1"          10017.54665          10038.68115                    1       0.018852224795                    0           0.01884477          23.06563891
        "BPMWB.4L5.B1"       "BPMSY.4L5.B1"          10038.68115          10131.46115                    1       0.128584053247                    0           0.12857184          23.08448368
        "BPMSY.4L5.B1"        "BPMS.2L5.B1"          10131.46115          10158.24665                    1       0.028548553228                    0           0.02855605          23.21305552
         "BPMS.2L5.B1"      "BPMWF.A1L5.B1"          10158.24665          10168.05165                    1       0.019007636928                    0           0.01901364          23.24161157
       "BPMWF.A1L5.B1"       "BPMSW.1L5.B1"          10168.05165          10168.21165                    1       0.000475015498                    0   0.0004751799999987          23.26062521
        "BPMSW.1L5.B1"       "BPMSW.1R5.B1"          10168.21165          10211.33965                    1      0.3426814852326                    0           0.34267944          23.26110039
        "BPMSW.1R5.B1"      "BPMWF.A1R5.B1"          10211.33965          10211.49965                    1      0.0005060903514                    0   0.0005059299999992          23.60377983
       "BPMWF.A1R5.B1"        "BPMS.2R5.B1"          10211.49965          10221.30465                    1      0.0262737849608                    0           0.02626635          23.60428576
         "BPMS.2R5.B1"       "BPMSY.4R5.B1"          10221.30465          10248.09015                    1     0.04635741329647                    0           0.04635101          23.63055211
        "BPMSY.4R5.B1"       "BPMWB.4R5.B1"          10248.09015          10340.87015                    1      0.1366496851647                    0           0.13668281          23.67690312
        "BPMWB.4R5.B1"       "BPMYA.4R5.B1"          10340.87015          10362.00265                    1       0.038238725672                    0            0.0382546          23.81358593
        "BPMYA.4R5.B1"         "BPM.5R5.B1"          10362.00265          10383.12065                    1       0.023068802086                    0           0.02307688          23.85184053
          "BPM.5R5.B1"      "BPMWT.C6R5.B1"          10383.12065          10392.92765                    1       0.007247369402                    0    0.007249490000003          23.87491741
       "BPMWT.C6R5.B1"      "BPMWT.D6R5.B1"          10392.92765          10403.00065                    1       0.009233763436                    0    0.009236209999997           23.8821669
       "BPMWT.D6R5.B1"      "BPMWT.A6R5.B1"          10403.00065          10404.17865                    1       0.001249542491                    0    0.001249850000001          23.89140311
       "BPMWT.A6R5.B1"      "BPMWT.B6R5.B1"          10404.17865          10410.00065                    1       0.006820236015                    0    0.006821770000002          23.89265296
       "BPMWT.B6R5.B1"        "BPMR.6R5.B1"          10410.00065          10415.02065                    1        0.00688982873                    0    0.006891159999999          23.89947473
         "BPMR.6R5.B1"       "BPM_A.7R5.B1"          10415.02065          10449.03465                    1       0.043882946281                    0            0.0438858          23.90636589
        "BPM_A.7R5.B1"         "BPM.8R5.B1"          10449.03465          10490.47364                    1       0.129013175079                    0           0.12897359          23.95025169
          "BPM.8R5.B1"         "BPM.9R5.B1"          10490.47364          10529.54063                    1       0.211204065881                    0           0.21119995          24.07922528
          "BPM.9R5.B1"        "BPM.10R5.B1"          10529.54063          10570.00562                    1        0.08976695584                    0           0.08980181          24.29042523
         "BPM.10R5.B1"        "BPM.11R5.B1"          10570.00562          10622.78831                    1       0.137570490972                    0           0.13756567          24.38022704
         "BPM.11R5.B1"        "BPM.12R5.B1"          10622.78831          10677.51479                    1      0.1228232092938                    0           0.12277131          24.51779271
         "BPM.12R5.B1"        "BPM.13R5.B1"          10677.51479          10730.96627                    1      0.1411740767802                    0           0.14118092          24.64056402
         "BPM.13R5.B1"        "BPM.14R5.B1"          10730.96627          10784.41776                    1       0.108189495789                    0            0.1082405          24.78174494
         "BPM.14R5.B1"        "BPM.15R5.B1"          10784.41776          10837.86924                    1       0.131415695925                    0           0.13142073          24.88998544
         "BPM.15R5.B1"        "BPM.16R5.B1"          10837.86924          10891.32073                    1       0.119607403979                    0            0.1195549          25.02140617
         "BPM.16R5.B1"        "BPM.17R5.B1"          10891.32073          10944.77221                    1       0.140778261641                    0           0.14078387          25.14096107
         "BPM.17R5.B1"        "BPM.18R5.B1"          10944.77221           10998.2237                    1        0.10819826522                    0           0.10824051          25.28174494
         "BPM.18R5.B1"        "BPM.19R5.B1"           10998.2237          11051.67518                    1       0.131429822039                    0           0.13142074          25.38998545
         "BPM.19R5.B1"        "BPM.20R5.B1"          11051.67518          11105.12666                    1      0.1196060156216                    0            0.1195549          25.52140619
         "BPM.20R5.B1"        "BPM.21R5.B1"          11105.12666          11158.57815                    1      0.1407771809044                    0           0.14078386          25.64096109
         "BPM.21R5.B1"        "BPM.22R5.B1"          11158.57815          11212.02963                    1       0.108189385319                    0           0.10824049          25.78174495
         "BPM.22R5.B1"        "BPM.23R5.B1"          11212.02963          11265.48112                    1       0.131415937867                    0           0.13142073          25.88998544
         "BPM.23R5.B1"        "BPM.24R5.B1"          11265.48112           11318.9326                    1       0.119607243473                    0            0.1195549          26.02140617
         "BPM.24R5.B1"        "BPM.25R5.B1"           11318.9326          11372.38408                    1       0.140777663441                    0           0.14078387          26.14096107
         "BPM.25R5.B1"        "BPM.26R5.B1"          11372.38408          11425.83557                    1       0.108198196068                    0           0.10824051          26.28174494
         "BPM.26R5.B1"        "BPM.27R5.B1"          11425.83557          11479.28705                    1       0.131430015144                    0           0.13142074          26.38998545
         "BPM.27R5.B1"        "BPM.28R5.B1"          11479.28705          11532.73854                    1       0.119605820106                    0            0.1195549          26.52140619
         "BPM.28R5.B1"        "BPM.29R5.B1"          11532.73854          11586.19002                    1        0.14077663713                    0           0.14078386          26.64096109
         "BPM.29R5.B1"        "BPM.30R5.B1"          11586.19002           11639.6415                    1       0.108193895927                    0           0.10824051          26.78174495
         "BPM.30R5.B1"        "BPM.31R5.B1"           11639.6415          11693.09299                    1       0.131423715132                    0           0.13142074          26.88998546
         "BPM.31R5.B1"        "BPM.32R5.B1"          11693.09299          11746.54447                    1       0.119602777817                    0           0.11955489           27.0214062
         "BPM.32R5.B1"        "BPM.33R5.B1"          11746.54447          11799.99596                    1       0.140769867476                    0           0.14078385          27.14096109
         "BPM.33R5.B1"        "BPM.34R5.B1"          11799.99596          11853.44744                    1       0.108197112967                    0           0.10824051          27.28174494
         "BPM.34R5.B1"        "BPM.33L6.B1"          11853.44744          11906.89893                    1       0.131428357618                    0           0.13142074          27.38998545
         "BPM.33L6.B1"        "BPM.32L6.B1"          11906.89893          11960.35041                    1      0.1196013239073                    0            0.1195549          27.52140619
         "BPM.32L6.B1"        "BPM.31L6.B1"          11960.35041          12013.80189                    1      0.1407711121237                    0           0.14078385          27.64096109
         "BPM.31L6.B1"        "BPM.30L6.B1"          12013.80189          12067.25338                    1       0.108193751376                    0            0.1082405          27.78174494
         "BPM.30L6.B1"        "BPM.29L6.B1"          12067.25338          12120.70486                    1       0.131421624539                    0           0.13142073          27.88998544
         "BPM.29L6.B1"        "BPM.28L6.B1"          12120.70486          12174.15635                    1       0.119607208218                    0            0.1195549          28.02140617
         "BPM.28L6.B1"        "BPM.27L6.B1"          12174.15635          12227.60783                    1       0.140777744327                    0           0.14078387          28.14096107
         "BPM.27L6.B1"        "BPM.26L6.B1"          12227.60783          12281.05931                    1       0.108198233005                    0           0.10824051          28.28174494
         "BPM.26L6.B1"        "BPM.25L6.B1"          12281.05931           12334.5108                    1       0.131429941561                    0           0.13142074          28.38998545
         "BPM.25L6.B1"        "BPM.24L6.B1"           12334.5108          12387.96228                    1      0.1196057758757                    0            0.1195549          28.52140619
         "BPM.24L6.B1"        "BPM.23L6.B1"          12387.96228          12441.41377                    1      0.1407767178813                    0           0.14078386          28.64096109
         "BPM.23L6.B1"        "BPM.22L6.B1"          12441.41377          12494.86525                    1       0.108189382582                    0           0.10824049          28.78174495
         "BPM.22L6.B1"        "BPM.21L6.B1"          12494.86525          12548.31673                    1       0.131415930231                    0           0.13142073          28.88998544
         "BPM.21L6.B1"        "BPM.20L6.B1"          12548.31673          12601.76822                    1       0.119607595321                    0            0.1195549          29.02140617
         "BPM.20L6.B1"        "BPM.19L6.B1"          12601.76822           12655.2197                    1       0.140778000119                    0           0.14078387          29.14096107
         "BPM.19L6.B1"        "BPM.18L6.B1"           12655.2197          12708.67119                    1        0.10819810126                    0           0.10824051          29.28174494
         "BPM.18L6.B1"        "BPM.17L6.B1"          12708.67119          12762.12267                    1        0.13143005659                    0           0.13142074          29.38998545
         "BPM.17L6.B1"        "BPM.16L6.B1"          12762.12267          12815.57415                    1      0.1196062064577                    0            0.1195549          29.52140619
         "BPM.16L6.B1"        "BPM.15L6.B1"          12815.57415          12869.02564                    1      0.1407769191603                    0           0.14078386          29.64096109
         "BPM.15L6.B1"        "BPM.14L6.B1"          12869.02564          12922.47712                    1       0.108189221529                    0           0.10824049          29.78174495
         "BPM.14L6.B1"        "BPM.13L6.B1"          12922.47712          12975.92861                    1       0.131416094049                    0           0.13142073          29.88998544
         "BPM.13L6.B1"        "BPM.12L6.B1"          12975.92861          13029.38009                    1       0.121022341175                    0            0.1209694          30.02140617
         "BPM.12L6.B1"        "BPM.11L6.B1"          13029.38009          13082.83158                    1       0.139572079977                    0           0.13957901          30.14237557
         "BPM.11L6.B1"        "BPM.10L6.B1"          13082.83158          13134.67226                    1       0.110135663878                    0            0.1101788          30.28195458
         "BPM.10L6.B1"         "BPM.9L6.B1"          13134.67226          13173.73925                    1       0.115070254184                    0           0.11506437          30.39213338
          "BPM.9L6.B1"         "BPM.8L6.B1"          13173.73925          13214.20424                    1      0.1282305182525                    0           0.12817964          30.50719775
          "BPM.8L6.B1"       "BPMYA.5L6.B1"          13214.20424          13311.29423                    1      0.2455236472555                    0           0.24557797          30.63537739
        "BPMYA.5L6.B1"       "BPMYB.4L6.B1"          13311.29423          13347.69423                    1       0.014235753114                    0           0.01423949          30.88095536
        "BPMYB.4L6.B1"      "BPMSX.B4L6.B1"          13347.69423          13383.23473                    1       0.028567965591                    0            0.0285726          30.89519485
       "BPMSX.B4L6.B1"      "BPMSX.A4L6.B1"          13383.23473          13383.81973                    1       0.000522365313                    0   0.0005224099999985          30.92376745
       "BPMSX.A4L6.B1"       "BPMSE.4L6.B1"          13383.81973          13476.94473                    1        0.09631340279                    0           0.09629777          30.92428986
        "BPMSE.4L6.B1"       "BPMSA.4R6.B1"          13476.94473          13568.51473                    1       0.080127650066                    0            0.0800943          31.02058763
        "BPMSA.4R6.B1"      "BPMSI.A4R6.B1"          13568.51473          13661.77473                    1       0.046005311872                    0            0.0459907          31.10068193
       "BPMSI.A4R6.B1"      "BPMSI.B4R6.B1"          13661.77473          13662.40973                    1       0.000225431682                    0   0.0002253899999971          31.14667263
       "BPMSI.B4R6.B1"       "BPMYA.4R6.B1"          13662.40973          13691.29423                    1       0.009355948352                    0    0.009354060000003          31.14689802
        "BPMYA.4R6.B1"       "BPMYB.5R6.B1"          13691.29423          13727.69423                    1       0.022327786832                    0            0.0223251          31.15625208
        "BPMYB.5R6.B1"         "BPM.8R6.B1"          13727.69423          13823.42122                    1       0.315145579189                    0           0.31520785          31.17857718
          "BPM.8R6.B1"         "BPM.9R6.B1"          13823.42122          13862.48821                    1      0.1522693312509                    0           0.15221201          31.49378503
          "BPM.9R6.B1"        "BPM.10R6.B1"          13862.48821           13902.9532                    1      0.1589013706401                    0           0.15892782          31.64599704
         "BPM.10R6.B1"        "BPM.11R6.B1"           13902.9532          13954.79389                    1       0.098147249408                    0           0.09818286          31.80492486
         "BPM.11R6.B1"        "BPM.12R6.B1"          13954.79389          14009.52037                    1       0.132481601423                    0           0.13246181          31.90310772
         "BPM.12R6.B1"        "BPM.13R6.B1"          14009.52037          14062.97186                    1       0.122182470162                    0           0.12213997          32.03556953
         "BPM.13R6.B1"        "BPM.14R6.B1"          14062.97186          14116.42334                    1        0.14007616221                    0           0.14010799           32.1577095
         "BPM.14R6.B1"        "BPM.15R6.B1"          14116.42334          14169.87483                    1       0.110666282226                    0           0.11069674          32.29781749
         "BPM.15R6.B1"        "BPM.16R6.B1"          14169.87483          14223.32631                    1       0.137949354016                    0           0.13790958          32.40851423
         "BPM.16R6.B1"        "BPM.17R6.B1"          14223.32631          14276.77779                    1      0.1207864578771                    0           0.12075162          32.54642381
         "BPM.17R6.B1"        "BPM.18R6.B1"          14276.77779          14330.22928                    1      0.1393995995519                    0           0.13943829          32.66717543
         "BPM.18R6.B1"        "BPM.19R6.B1"          14330.22928          14383.68076                    1       0.110590691826                    0           0.11062619          32.80661372
         "BPM.19R6.B1"        "BPM.20R6.B1"          14383.68076          14437.13225                    1       0.138601484903                    0           0.13857166          32.91723991
         "BPM.20R6.B1"        "BPM.21R6.B1"          14437.13225          14490.58373                    1       0.120832715168                    0           0.12079761          33.05581157
         "BPM.21R6.B1"        "BPM.22R6.B1"          14490.58373          14544.03522                    1       0.138727641956                    0           0.13876731          33.17660918
         "BPM.22R6.B1"        "BPM.23R6.B1"          14544.03522           14597.4867                    1       0.107754605201                    0           0.10777889          33.31537649
         "BPM.23R6.B1"        "BPM.24R6.B1"           14597.4867          14650.93818                    1       0.135865629197                    0           0.13581982          33.42315538
         "BPM.24R6.B1"        "BPM.25R6.B1"          14650.93818          14704.38967                    1      0.1216148295445                    0           0.12158526           33.5589752
         "BPM.25R6.B1"        "BPM.26R6.B1"          14704.38967          14757.84115                    1      0.1383445002235                    0           0.13838963          33.68056046
         "BPM.26R6.B1"        "BPM.27R6.B1"          14757.84115          14811.29264                    1       0.107700710147                    0           0.10773149          33.81895009
         "BPM.27R6.B1"        "BPM.28R6.B1"          14811.29264          14864.74412                    1       0.136222485017                    0            0.1361894          33.92668158
         "BPM.28R6.B1"        "BPM.29R6.B1"          14864.74412           14918.1956                    1       0.121666805172                    0           0.12163466          34.06287098
         "BPM.29R6.B1"        "BPM.30R6.B1"           14918.1956          14971.64709                    1       0.137967680441                    0           0.13800997          34.18450564
         "BPM.30R6.B1"        "BPM.31R6.B1"          14971.64709          15025.09857                    1       0.107669930576                    0           0.10769793          34.32251561
         "BPM.31R6.B1"        "BPM.32R6.B1"          15025.09857          15078.55006                    1       0.136600344064                    0            0.1365627          34.43021354
         "BPM.32R6.B1"        "BPM.33R6.B1"          15078.55006          15132.00154                    1      0.1217003046847                    0           0.12166717          34.56677624
         "BPM.33R6.B1"        "BPM.34R6.B1"          15132.00154          15185.45302                    1      0.1375925799653                    0           0.13763001          34.68844341
         "BPM.34R6.B1"        "BPM.33L7.B1"          15185.45302          15238.90451                    1        0.10764941396                    0           0.10767827          34.82607342
         "BPM.33L7.B1"        "BPM.32L7.B1"          15238.90451          15292.35599                    1       0.136973983799                    0           0.13693889          34.93375169
         "BPM.32L7.B1"        "BPM.31L7.B1"          15292.35599          15345.80748                    1       0.121715197362                    0            0.1216827          35.07069058
         "BPM.31L7.B1"        "BPM.30L7.B1"          15345.80748          15399.25896                    1       0.137210363092                    0           0.13725063          35.19237328
         "BPM.30L7.B1"        "BPM.29L7.B1"          15399.25896          15452.71045                    1       0.107650730543                    0           0.10767254          35.32962391
         "BPM.29L7.B1"        "BPM.28L7.B1"          15452.71045          15506.16193                    1       0.137365017491                    0           0.13731719          35.43729645
         "BPM.28L7.B1"        "BPM.27L7.B1"          15506.16193          15559.61341                    1      0.1217031507231                    0           0.12168119          35.57461364
         "BPM.27L7.B1"        "BPM.26L7.B1"          15559.61341           15613.0649                    1      0.1368215358669                    0           0.13687264          35.69629483
         "BPM.26L7.B1"        "BPM.25L7.B1"           15613.0649          15666.51638                    1       0.107656040092                    0           0.10768071          35.83316747
         "BPM.25L7.B1"        "BPM.24L7.B1"          15666.51638          15719.96787                    1       0.137736373256                    0           0.13769671          35.94084818
         "BPM.24L7.B1"        "BPM.23L7.B1"          15719.96787          15773.41935                    1        0.12168790581                    0           0.12166269          36.07854489
         "BPM.23L7.B1"        "BPM.22L7.B1"          15773.41935          15826.87083                    1       0.136450286189                    0           0.13649692          36.20020758
         "BPM.22L7.B1"        "BPM.21L7.B1"          15826.87083          15880.32232                    1       0.107687456064                    0           0.10770283           36.3367045
         "BPM.21L7.B1"        "BPM.20L7.B1"          15880.32232           15933.7738                    1       0.137242084349                    0           0.13718716          36.44440733
         "BPM.20L7.B1"        "BPM.19L7.B1"           15933.7738          15987.22529                    1      0.1240780926419                    0           0.12406023          36.58159449
         "BPM.19L7.B1"        "BPM.18L7.B1"          15987.22529          16040.67677                    1      0.1396103505201                    0           0.13966488          36.70565472
         "BPM.18L7.B1"        "BPM.17L7.B1"          16040.67677          16094.12825                    1       0.107575054809                    0           0.10759349           36.8453196
         "BPM.17L7.B1"        "BPM.16L7.B1"          16094.12825          16147.57974                    1       0.138301799515                    0           0.13825872          36.95291309
         "BPM.16L7.B1"        "BPM.15L7.B1"          16147.57974          16201.03122                    1       0.124156497286                    0           0.12413816          37.09117181
         "BPM.15L7.B1"        "BPM.14L7.B1"          16201.03122          16254.48271                    1       0.138523224738                    0           0.13857275          37.21530997
         "BPM.14L7.B1"        "BPM.13L7.B1"          16254.48271          16307.93419                    1       0.107572862861                    0           0.10757964          37.35388272
         "BPM.13L7.B1"        "BPM.12L7.B1"          16307.93419          16361.38567                    1      0.1424029621163                    0           0.14234163          37.46146236
         "BPM.12L7.B1"        "BPM.11L7.B1"          16361.38567          16414.83716                    1      0.1265330396915                    0           0.12653067          37.60380399
         "BPM.11L7.B1"        "BPM.10L7.B1"          16414.83716          16467.61985                    1      0.1396940977072                    0           0.13975277          37.73033466
         "BPM.10L7.B1"         "BPM.9L7.B1"          16467.61985          16506.68684                    1       0.088364522423                    0           0.08836698          37.87008743
          "BPM.9L7.B1"         "BPM.8L7.B1"          16506.68684          16547.15183                    1       0.198724719943                    0           0.19865456          37.95845441
          "BPM.8L7.B1"         "BPM.7L7.B1"          16547.15183          16586.21782                    1       0.086204261945                    0           0.08621862          38.15710897
          "BPM.7L7.B1"         "BPM.6L7.B1"          16586.21782          16621.03582                    1       0.046445683661                    0           0.04646623          38.24332759
          "BPM.6L7.B1"       "BPMWC.6L7.B1"          16621.03582          16633.13832                    1       0.007356092965                    0    0.007359569999998          38.28979382
        "BPMWC.6L7.B1"       "BPMWE.5L7.B1"          16633.13832          16710.19232                    1       0.179376720028                    0             0.179405          38.29715339
        "BPMWE.5L7.B1"        "BPMW.5L7.B1"          16710.19232          16733.39732                    1       0.098642535827                    0           0.09860017          38.47655839
         "BPMW.5L7.B1"       "BPMWE.4L7.B1"          16733.39732          16768.48232                    1      0.0443802879921                    0           0.04436367          38.57515856
        "BPMWE.4L7.B1"        "BPMW.4L7.B1"          16768.48232          16796.58732                    1      0.0141918230475                    0           0.01418826          38.61952223
         "BPMW.4L7.B1"        "BPMW.4R7.B1"          16796.58732          16912.63432                    1      0.1915821591974                    0           0.19163034          38.63371049
         "BPMW.4R7.B1"       "BPMWE.4R7.B1"          16912.63432          16940.73932                    1       0.071583853646                    0           0.07160643          38.82534083
        "BPMWE.4R7.B1"        "BPMW.5R7.B1"          16940.73932          16975.82432                    1       0.030994208251                    0           0.03099567          38.89694726
         "BPMW.5R7.B1"       "BPMWE.5R7.B1"          16975.82432          16999.02932                    1       0.009875412619                    0    0.009874660000001          38.92794293
        "BPMWE.5R7.B1"        "BPMR.6R7.B1"          16999.02932          17078.24482                    1       0.091073611943                    0           0.09104452          38.93781759
         "BPMR.6R7.B1"       "BPM_A.7R7.B1"          17078.24482          17116.28082                    1       0.083913238823                    0           0.08387729          39.02886211
        "BPM_A.7R7.B1"         "BPM.8R7.B1"          17116.28082          17155.34681                    1        0.13689328999                    0           0.13690116           39.1127394
          "BPM.8R7.B1"         "BPM.9R7.B1"          17155.34681           17194.4138                    1         0.1791702149                    0           0.17922867          39.24964056
          "BPM.9R7.B1"        "BPM.10R7.B1"           17194.4138          17234.87878                    1       0.097502928747                    0     0.09747392000001          39.42886923
         "BPM.10R7.B1"        "BPM.11R7.B1"          17234.87878          17287.66147                    1      0.1337833175571                    0           0.13373772          39.52634315
         "BPM.11R7.B1"        "BPM.12R7.B1"          17287.66147          17342.38796                    1      0.1237114699829                    0           0.12374401          39.66008087
         "BPM.12R7.B1"        "BPM.13R7.B1"          17342.38796          17395.83944                    1       0.136013928004                    0           0.13605684          39.78382488
         "BPM.13R7.B1"        "BPM.14R7.B1"          17395.83944          17449.29093                    1       0.112453553433                    0           0.11242708          39.91988172
         "BPM.14R7.B1"        "BPM.15R7.B1"          17449.29093          17502.74241                    1       0.144003439058                    0           0.14397102           40.0323088
         "BPM.15R7.B1"        "BPM.16R7.B1"          17502.74241          17556.19389                    1       0.118457724559                    0           0.11848541          40.17627982
         "BPM.16R7.B1"        "BPM.17R7.B1"          17556.19389          17609.64538                    1       0.133743859212                    0           0.13377041          40.29476523
         "BPM.17R7.B1"        "BPM.18R7.B1"          17609.64538          17663.09686                    1       0.112945018536                    0           0.11291149          40.42853564
         "BPM.18R7.B1"        "BPM.19R7.B1"          17663.09686          17716.54835                    1      0.1443957702849                    0            0.1443578          40.54144713
         "BPM.19R7.B1"        "BPM.20R7.B1"          17716.54835          17769.99983                    1      0.1179020920411                    0            0.1179425          40.68580493
         "BPM.20R7.B1"        "BPM.21R7.B1"          17769.99983          17823.45131                    1       0.133423098834                    0           0.13345688          40.80374743
         "BPM.21R7.B1"        "BPM.22R7.B1"          17823.45131           17876.9028                    1       0.113466654731                    0           0.11343291          40.93720431
         "BPM.22R7.B1"        "BPM.23R7.B1"           17876.9028          17930.35428                    1       0.145580090056                    0           0.14555602          41.05063722
         "BPM.23R7.B1"        "BPM.24R7.B1"          17930.35428          17983.80577                    1       0.115034214963                    0           0.11506726          41.19619324
         "BPM.24R7.B1"        "BPM.25R7.B1"          17983.80577          18037.25725                    1       0.129476693633                    0           0.12949551           41.3112605
         "BPM.25R7.B1"        "BPM.26R7.B1"          18037.25725          18090.70874                    1       0.113793629154                    0            0.1137556          41.44075601
         "BPM.26R7.B1"        "BPM.27R7.B1"          18090.70874          18144.16022                    1      0.1456244896559                    0           0.14559466          41.55451161
         "BPM.27R7.B1"        "BPM.28R7.B1"          18144.16022           18197.6117                    1      0.1146937989381                    0           0.11473757          41.70010627
         "BPM.28R7.B1"        "BPM.29R7.B1"           18197.6117          18251.06319                    1       0.129442318517                    0           0.12947109          41.81484384
         "BPM.29R7.B1"        "BPM.30R7.B1"          18251.06319          18304.51467                    1        0.11412416919                    0            0.1140812          41.94431493
         "BPM.30R7.B1"        "BPM.31R7.B1"          18304.51467          18357.96616                    1       0.145643538817                    0           0.14561401          42.05839613
         "BPM.31R7.B1"        "BPM.32R7.B1"          18357.96616          18411.41764                    1       0.114366269974                    0           0.11440854          42.20401014
         "BPM.32R7.B1"        "BPM.33R7.B1"          18411.41764          18464.86912                    1       0.129439601949                    0           0.12946298          42.31841868
